       1            0            0            0            0            0            0            0            0            0            0
       2            0            0            0            0            0            0            0            0            0            0
       3            0            0            0            0            0            0            0            0            0            0
       4            0            0            0            0            0            0            0            0            0            0
       5            0            0            0            0            0            0            0            0            0            0
       6            0            0            0            0            0            0            0            0            0            0
       7            0            0            0            0            0            0            0            0            0            0
       8            0            0            0            0            0            0            0            0            0            0
       9            0            0            0            0            0            0            0            0            0            0
      10            0            0            0            0            0            0            0            0            0            0
      11            0            0            0            0            0            0            0            0            0            0
      12            0            0            0            0            0            0            0            0            0            0
      13            0            0            0            0            0            0            0            0            0            0
      14            0            0           20           20            0            0            0            0            0            0
      15            0            0            0            0            0            0            0           20           20            0
      16            0            0            0            0            0           20            0            0            0            0
      17            0           20            0            0            0           20            0            0            0            0
      18            0            0            0            0            0            0            0            0            0            0
      19            0           20            0           20            0           20            0            0            0           20
      20            0           60           20            0            0            0            0            0            0            0
      21            0          200          140           20            0            0            0           20            0            0
      22            0           20          340          240            0          140            0            0            0            0
      23            0           20           20          380          140           40            0           40            0            0
      24            0          100            0          160          360           40            0           40            0            0
      25           20           20            0           80          300            0            0           60            0            0
      26           60           40           20          100          140           20            0           20            0           20
      27           60           20            0           40           80           20            0           20            0            0
      28            0           60            0           20           80            0            0            0            0            0
      29           80           20            0            0           20           20            0            0            0            0
      30           40           60            0           20           60           60            0            0            0            0
      31          100           20            0            0           20           40            0            0            0           20
      32           20           60            0            0           20          220            0           40           20            0
      33          140            0            0            0            0          180           20          160            0            0
      34           80           20            0            0            0           60            0          200            0            0
      35           60            0            0            0            0           40            0          200            0            0
      36           60           20           40            0            0           20            0          220            0            0
      37          120            0           60            0            0           20            0          100            0            0
      38           60            0           80            0            0            0            0           80            0            0
      39           60           60          100            0            0            0            0            0           20            0
      40           40          100          120            0           20            0            0           80            0            0
      41           20          140          200           20            0            0            0           60            0            0
      42           40          120          220           20            0            0            0           20            0            0
      43            0          140          140            0            0            0            0            0            0            0
      44            0          120          240           40            0            0           20           20            0            0
      45            0           60          160           20            0            0            0            0            0            0
      46            0            0          260          140            0            0            0            0            0            0
      47            0           40          100          220            0            0            0            0            0            0
      48            0           20           80          240            0            0            0            0            0            0
      49            0          120           40          340            0            0            0            0           20            0
      50            0           80            0          300            0            0            0            0            0            0
      51            0          140            0          180           40            0            0            0            0            0
      52            0          120            0          100           40            0            0            0            0            0
      53            0           80            0           20           40           20            0            0            0            0
      54            0           60            0           20          140           20            0            0            0            0
      55            0           40            0           40           40           40            0            0            0            0
      56            0          100            0           20          140           20           20            0            0            0
      57            0           40            0           80          160           60            0            0            0            0
      58            0           60            0           20          260           80            0            0            0            0
      59            0          120            0           20           60          120            0            0            0            0
      60           20            0            0            0           40          140            0            0            0            0
      61           40           20            0            0            0          280           20            0            0            0
      62            0           40            0            0           20          180            0            0            0            0
      63           20           20            0            0            0          240            0            0            0            0
      64            0           20            0            0           20           80           20           40            0            0
      65           20           20            0            0           20          180            0           60            0            0
      66            0            0            0           20            0           20            0          100            0            0
      67            0            0           20            0           20            0            0           40            0            0
      68            0            0            0            0           20            0            0           60            0            0
      69            0            0            0            0           20            0            0           40            0           20
      70           20            0           20            0            0           20            0           80            0            0
      71            0            0           20            0            0           20            0           80            0           20
