         5.5            0          0.5           10            0            0         -nan         -nan
         5.5            0          0.5           20            2          1.4      1.18322          1.4
         5.5            0          0.5           30          6.8         8.04     0.833967      2.36471
         5.5            0          0.5           40         33.6        55.36     0.442883      3.29524
         5.5            0          0.5           50         18.4        13.36     0.397297      1.45217
         5.5            0          0.5           60           22         22.8     0.434085      2.07273
         5.5            0          0.5           70         20.4        11.16     0.327516      1.09412
         5.5            0          0.5           80         19.4        16.41     0.417621      1.69175
         5.5            0          0.5           90         24.2        44.29     0.550006      3.66033
         5.5            0          0.5          100         24.2         9.89     0.259904     0.817355
         5.5            0          0.5          110         20.8        13.44     0.352506      1.29231
         5.5            0          0.5          120         14.4         8.16     0.396746      1.13333
         5.5            0          0.5          130         22.2        27.29     0.470629      2.45856
         5.5            0          0.5          140         29.4        24.61     0.337473      1.67415
         5.5            0          0.5          150           23         5.05      0.19541      0.43913
         5.5            0          0.5          160            8          1.8      0.33541         0.45
         5.5            0          0.5          170           24           36          0.5            3
         5.5            0          0.5          180           27        31.85     0.418043      2.35926
         5.5            0          0.5          190         18.2         7.29     0.296703     0.801099
         5.5            0          0.5          200           13         8.25     0.441889      1.26923
         5.5            0          0.5          210         25.8        42.89     0.507678      3.32481
         5.5            0          0.5          220         20.6         3.61     0.184466     0.350485
         5.5            0          0.5          230         22.4        12.16      0.31135      1.08571
         5.5            0          0.5          240           11         3.25     0.327777     0.590909
         5.5            0          0.5          250         29.6        21.16     0.310811      1.42973
         5.5            0          0.5          260         25.4         3.41     0.145403     0.268504
         5.5            0          0.5          270         24.6        22.21      0.38315      1.80569
         5.5            0          0.5          280          9.4         5.21     0.485647      1.10851
         5.5            0          0.5          290         18.4        48.36     0.755884      5.25652
         5.5            0          0.5          300         28.4         9.96      0.22225     0.701408
