          10            0          0.5           10            0            0         -nan         -nan
          10            0          0.5           20            3         2.25            1          1.5
          10            0          0.5           30         41.4       111.21      0.50945      5.37246
          10            0          0.5           40         32.2        18.09     0.264176       1.1236
          10            0          0.5           50         38.2        15.09     0.203381     0.790052
          10            0          0.5           60         27.6        17.16     0.300178      1.24348
          10            0          0.5           70         18.8        23.24      0.51285      2.47234
          10            0          0.5           80         23.4        17.81       0.3607      1.52222
          10            0          0.5           90         32.2        42.29     0.403918      2.62671
          10            0          0.5          100         37.2        36.84     0.326322      1.98065
          10            0          0.5          110         26.4        18.56     0.326374      1.40606
          10            0          0.5          120         40.4        16.96     0.203874     0.839604
          10            0          0.5          130         27.4        42.41      0.47535      3.09562
          10            0          0.5          140         35.8        63.29     0.444441      3.53575
          10            0          0.5          150         45.8        34.89     0.257938      1.52358
          10            0          0.5          160           31        12.85      0.23127     0.829032
          10            0          0.5          170           19        14.25      0.39736          1.5
          10            0          0.5          180         39.4        84.41      0.46637      4.28477
          10            0          0.5          190         36.2        37.49     0.338282      2.07127
          10            0          0.5          200         34.4        28.56     0.310707      1.66047
          10            0          0.5          210          9.8         2.09     0.295037     0.426531
          10            0          0.5          220         40.4        92.16     0.475248      4.56238
          10            0          0.5          230           42         53.6     0.348629      2.55238
          10            0          0.5          240         31.4        61.61     0.499949       3.9242
          10            0          0.5          250           20         10.6     0.325576         1.06
          10            0          0.5          260         45.4        15.41     0.172932     0.678855
          10            0          0.5          270         42.6        17.21     0.194765     0.807981
          10            0          0.5          280         25.8        39.69     0.488372      3.07674
          10            0          0.5          290           24         13.2     0.302765          1.1
          10            0          0.5          300         36.2        37.69     0.339183      2.08232
