          10            0          0.5           10            0            0         -nan         -nan
          10            0          0.5           20         38.8      1238.24      1.81385      63.8268
          10            0          0.5           30         51.2      957.907      1.20899      37.4182
          10            0          0.5           40         54.2       736.24      1.00125      27.1675
          10            0          0.5           50           54       592.68     0.901667      21.9511
          10            0          0.5           60      58.0667      538.499     0.799274      18.5476
          10            0          0.5           70      58.9143      471.077     0.736809      15.9919
          10            0          0.5           80        58.85      419.444     0.696018      14.2547
          10            0          0.5           90      58.2889      377.101     0.666305       12.939
          10            0          0.5          100        59.46      347.837     0.627326      11.6999
          10            0          0.5          110      59.4545      324.398     0.605877      10.9125
          10            0          0.5          120      59.4333      303.086     0.585846      10.1992
          10            0          0.5          130      59.0308      282.681     0.569639       9.5774
          10            0          0.5          140         60.2      275.576     0.551511      9.15534
          10            0          0.5          150      60.4133      260.017     0.533824      8.60794
          10            0          0.5          160           61       249.85     0.518251       8.1918
          10            0          0.5          170      60.9412      236.367     0.504559      7.75721
          10            0          0.5          180         61.8       230.69     0.491537       7.4657
          10            0          0.5          190         61.8      219.322     0.479272      7.09779
          10            0          0.5          200         62.9      217.438     0.468864      6.91375
          10            0          0.5          210      62.4952      209.767     0.463502      6.71306
          10            0          0.5          220      62.1091      201.852       0.4575       6.4999
          10            0          0.5          230      62.1304      194.904     0.449404      6.27404
          10            0          0.5          240       62.525      190.994     0.442065      6.10935
          10            0          0.5          250       62.472      185.444     0.435965      5.93688
          10            0          0.5          260      62.3692       179.22     0.429292      5.74706
          10            0          0.5          270      62.5704      173.626     0.421181      5.54979
          10            0          0.5          280      62.4357      168.628     0.415969      5.40164
          10            0          0.5          290      62.9034      166.551     0.410326      5.29545
          10            0          0.5          300         62.7      162.341     0.406421      5.17834
