       1            0            0            0            0            0            0            0            0            0            0
       2            0            0            0            0            0            0            0            0            0            0
       3            0            0            0            0            0            0            0            0            0            0
       4            0            0            0            0            0            0            0            0            0            0
       5            0            0            0            0            0            0            0            0            0            0
       6            0            0            0            0            0            0            0            0            0            0
       7            0            0            0            0            0            0            0            0            0            0
       8            0            0            0            0            0            0            0            0            0            0
       9            0            0            0            0            0            0            0            0            0            0
      10            0            0            0            0            0            0            0            0            0            0
      11            0            0            0            0            0            0            0            0            0            0
      12            0            0            0            0            0            0            0            0            0            0
      13            0            0            0            0            0            0            0            0            0            0
      14            0            0           20            0            0            0            0            0            0            0
      15            0            0           20            0            0           20            0           40            0            0
      16          100           20           60           80           80           80           20          120          200           60
      17          320          160          180          160          220          160          200          320          220          280
      18          220          320          260          120          120          120           80          120          140          220
      19          220          400          200          240           80          100          100          100          100          180
      20           20           80          240          120           80          100          180          100          120          140
      21          140          120          160            0          100          160          120          200           80          220
      22          100           80          100          100          120          100          120          140          100           40
      23           60            0          100           40           60          180          160          140           40           20
      24           60           40          120           60          120          160           60          220           40           60
      25           40           60           60           80          180          140           60           80          100           40
      26           80           80           60           20           80           80           20          120          120            0
      27           20           20           20           60          120           80           40          100           60           60
      28           40           80           20           40          100           40           80           40          120           20
      29           40          100           40           40           60           20           60           60          100            0
      30            0           80            0           80           40           40           80           20           20           20
      31           40           80           60           80          100           60           40           60          100           20
      32           40           60           80           40           20           80          100           60           40           20
      33           20           40           40           20           60           20          100           80           80            0
      34           20           60           20           60           40           80           60            0          160           40
      35           40          140          120           40           80          100           60          100          100           80
      36           80           60           40           40          100           80          120          120          160           20
      37          140           80           60           20          140           40           40          100          120           40
      38           80           80           40           40           60            0           40           80           20           80
      39          140           40           60            0           60           40            0          120           60          100
      40          140           80           80           60           20           20            0           40           40           60
      41          100           40           20           40           40           40           40           80           60           60
      42          100           60           80           60           40           20           40           60           80           40
      43           80           80           80           20           40           80           40           80           40           80
      44           80           40           20           20            0           60           20           20          100          100
      45           80          100           60           60            0           60          100          100           20          100
      46          100           20           40           40            0            0          100           20           40           20
      47          100           40           20           60            0           60           80           20           40          140
      48           80           60           40           60           20           60          100           60           20           80
      49           60           20           40          100           20           20          100           20           20           40
      50           20           60          100           20            0           80           80           60           20           60
      51           20           60           60           20           20           60           80           60           80           60
      52           40           60          120           20           20           40          100            0          100           80
      53            0           60          140           60            0           40           20           20           20           40
      54           60           80          160           60           60           20          160           40           80          100
      55           80           40          160           80           40           80          160           60           60           80
      56           80           80          200          120           60          120          120           80          140           60
      57           40          100          180           80           80          120          180          100          120           80
      58           60          100          120           80          100          160          180          180          100           20
      59            0           20          100           40           80          100           60           60          100           20
      60           60           80           40           60          160          180           60          180           40            0
      61            0           60           80           60          200           60          120          160           60            0
      62           80           60           80           80          100          160           80           40           20           80
      63           40          160           60           60          100          200           60          140           40            0
      64           20           60           40           40          120          120           80          180           80           20
      65           40           60           40           20          140          120           20          120           80           40
      66           40           20            0           60           40           60           60          100           40            0
      67           40           60           40            0           60            0           40           20          160            0
      68           40           60           20           40           40           80           40           80           80            0
      69           80           80           40           80           40           60           40           80          100           20
      70           60           60           40           20          100          100           60           40           60           40
      71           20          120           20           40          100          100           20          120          100           20
