         5.5            2          0.5          100            0            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      13.2189            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      21.7198            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      35.1392            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100            0            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      54.2213            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100            0            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      76.8185            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      88.7313            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100            0            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      100.887            1            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      100.887            1            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      123.291            2            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      133.388            3            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      133.388            3            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      154.816            4            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100       166.19            5            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      171.215            6            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      171.215            6            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      197.174            7            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            2          0.5          100      197.174            7            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
