       1            0            0            0            0            0            0            0            0            0            0
       2            0            0            0            0            0            0            0            0            0            0
       3            0            0            0            0            0            0            0            0            0            0
       4            0            0            0            0            0            0            0            0            0            0
       5            0            0            0            0            0            0            0            0            0            0
       6            0            0            0            0            0            0            0            0            0            0
       7            0            0            0            0            0            0            0            0            0            0
       8            0            0            0            0            0            0            0            0            0            0
       9            0            0            0            0            0            0            0            0            0            0
      10            0            0            0            0            0            0            0            0            0            0
      11            0            0            0            0            0            0            0            0            0            0
      12            0            0            0            0            0            0            0            0            0            0
      13            0            0            0            0            0            0            0            0            0            0
      14            0            0           20            0            0            0            0            0            0            0
      15            0            0            0            0            0            0            0           40            0            0
      16            0            0            0            0            0           20            0            0           20            0
      17            0            0           20           20            0           20            0            0           20           40
      18           40            0           40           20            0           40            0           20          120           20
      19          120           20            0           40           80          100          100          100           80           40
      20          200          100          140           20          120           40          140          140           60          140
      21           60          160           40          100           60           60          100          280           80          160
      22          180          180          120          180           60           80           60          100           40          100
      23           60          140           80           40           40           60           40           60           20           80
      24           80          200          140          140           40          140           60          100          100           40
      25           60          100          160           40            0            0          140          100           80          100
      26           60           60           60           80          100           60           60           80            0           60
      27           20            0          100           60           40           20           60           60           40           20
      28           20           40          160           40           40          100           80           40           60           40
      29          100           80          100          120           60           40           20           80           20           40
      30            0           40          100            0           40          120           60           60           80           40
      31           40           40           40           20           60          120           60           40           40           40
      32           20            0           20            0           40           60           40           40           20           20
      33           40            0            0            0           20            0           40            0          100           20
      34           40            0           20            0          100           60            0           60           20            0
      35            0           20            0            0           20           40           40           20          100            0
      36            0            0           20            0           40           20           20           60           40           20
      37            0            0           40            0           60           40            0            0           60            0
      38           20           40           20           20           60           20           20           40           60            0
      39            0            0            0           20           60           60           20           20          100           60
      40           40           20           40           20           20           60           20           40           20            0
      41           40           20           20           60           20           60           20           60          200            0
      42           40           40           40           20           20           60           40           80           40           20
      43           60           40           40           80          100           40           60           80          160            0
      44           60           60           60           40           20           20           80           40           80          100
      45           40           40           20          100            0           60           20           80           60           20
      46           40           60           80           40           80            0           20           40           60           60
      47          160           60           20           80           60           20           40           40            0           60
      48           40           40           60           20           40            0            0          100           40           20
      49           20           80           20           40           20           20           20           40            0           40
      50          100           80           40           20           20           20           20           20           20          100
      51           40           80           60           40           20            0           80            0           40           20
      52           80           40           60           60            0           20           60           80           20           80
      53          100           40           20            0            0            0          100           60           20           20
      54           20          120          100           40           20           20           80           60           20           20
      55           40           40          100           60            0          100          120           60            0           80
      56           20           40          140           80            0           20           80            0            0           20
      57            0           20           40            0            0           60          100            0           60           80
      58           20           20           80           20           40           20           60            0            0           20
      59           20            0           60           40            0           60           60            0           40           60
      60           20           60           40           20           40           80          120           20           20           20
      61           60           20           40           60           20           80          100           40           40           60
      62           40            0          120            0           60          100           40           60            0           20
      63           20           60            0           40           40           40           20           40           80           80
      64           60           20           60           20           40           60          120           60           20           40
      65           60           40          120           20          100           60           40           40            0            0
      66           20            0           80            0           40           80            0           40          100           60
      67           40            0           40           20           20           20            0           60           40            0
      68           20           80           20           60           80           80           40           60           20           40
      69           20           60           80           20          120           80           40           80           40           20
      70           20            0           20            0          100           20            0           20            0            0
      71           80           60           20           20          140           60           20          100           20            0
