    13.2188579290949    0    141    141    147    146    141    141    141    147    141    141    124    110    146    116    123    113    105    109    141    112    141
    15.2324229904413    0    363    363    357    363    381    363    363    363    363    363    382    363    366    364    362    363    363    363    381    357    363
    15.7177259276282    0    133    133    107    141    133    133    133    143    133    133    143    107    124    140    141    141    107    114    133    121    133
    17.5979183676467    0    163    167    159    178    180    179    163    156    161    181    153    171    157    171    180    163    185    163    163    163    163
    18.4210423749476    0    159    168    177    172    151    177    159    168    167    179    155    150    182    155    177    159    181    159    159    159    159
     19.418223382004    0    312    312    312    312    329    312    329    331    324    306    312    303    319    331    312    332    331    312    312    331    328
    22.7697590296046    0    342    342    342    342    317    342    314    346    318    347    342    306    305    346    342    304    313    342    342    321    303
    23.0384795681086    0    417    417    417    433    417    434    417    413    417    420    417    424    417    420    417    417    408    435    405    417    416
    23.7151971411703    0    302    302    302    302    323    302    313    327    321    307    302    312    326    326    302    326    308    302    302    322    312
    23.9185756357095    0    401    401    401    424    401    426    401    425    401    421    401    403    401    402    401    401    425    409    418    401    426
    28.2572196676183    0    419    419    419    434    419    400    419    431    419    422    419    433    419    435    419    419    436    437    406    419    434
     30.934962261895    0    315    315    315    315    331    315    319    334    322    310    315    332    330    332    315    320    333    315    315    318    304
       46.9592774919    0    138    138    106    110    138    138    138    105    138    138    119    113    144    102    112    142    145    145    138    119    138
    50.4437536614279    0    229    229    229    213    229    229    214    229    206    229    241    229    229    229    229    221    229    229    200    214    204
    55.0983925284491    0    343    343    343    343    345    343    311    300    319    321    343    307    302    347    343    324    347    343    343    347    318
    62.4990777528994    0    302    302    302    302    323    302    313    327    321    307    302    312    326    326    302    326    308    302    302    322    312
    64.2384914149538    0    279    279    265    279    279    279    256    279    279    259    269    279    279    279    262    279    289    290    279    279    291
    69.2467360582349    0     10     10     10     28     10     29     31     10     30     15     10     10     10     10     10     10     10     10      8     30     10
    82.7190401594901    0    367    367    386    367    383    367    367    367    367    367    357    367    383    382    352    367    367    367    384    383    367
    88.4735804976903    0     17     16     17     19     17     33     33     17     12     33     17     17     17     17     17     17     17     17     33     35     17
     92.967433841417    0    241    241    241    202    241    241    200    241    224    241    209    241    241    241    241    244    241    241    221    243    224
    104.381163347885    0    487    487    487    487    453    492    487    470    465    487    487    487    487    487    462    458    487    458    464    487    494
    110.506994577808    0     39     39     39     11     39     47     23     39     17     45     39     39     39     39     39     39     39     39     15     44     39
    111.143446598342    0    453    453    453    453    476    467    453    476    469    453    453    453    453    453    477    455    453    465    462    453    456
    113.441546788014    0     21     21     21     12     21     36     37     21     36     11     21     21     21     21     21     21     21     21     21     17     21
    115.706304545185    0    300    300    300    300    325    300    321    325    304    325    300    325    307    319    300    325    325    300    300    304    301
    117.560255292323    0    451    451    451    451    469    475    451    475    476    451    451    451    451    451    475    457    451    450    468    451    462
    120.505342270502    0    335    335    335    335    306    335    323    343    342    314    335    322    310    300    335    315    312    335    335    344    307
      121.7903822387    0    301    301    301    301    311    301    324    326    302    326    301    304    325    325    301    318    326    301    301    319    316
    135.432764034885    0    130    130    124    109    130    130    130    140    130    130    100    144    140    108    110    118    142    141    130    140    130
    136.676484474377    0     76     76     53     76     88     92     69     76     76     76     76     88     88     76     76     51     76     89     76     76     76
    144.585135096603    0    112    118    101    129    112    112    112    118    112    112    121    131    120    106    111    120    131    111    112    131    112
    160.465981500466    0     70     53     87     70     84     87     52     70     70     70     70     66     50     70     70     53     70     65     70     70     70
    163.929692349322    0    103    101    127    120    103    103    103    114    103    103    112    105    127    119    127    126    118    128    103    127    103
    166.808786314428    0     67     57     84     67     63     85     83     67     67     67     67     65     84     67     67     60     67     69     67     67     67
    169.112230844126    0     16     15     16      8     16     32      3     16     35     10     16     16     16     16     16     16     16     16     24     34     16
    169.451437304393    0    207    219    207    201    207    207    228    207    228    207    218    207    207    207    207    219    207    207    231    229    210
    170.154282533942    0    400    400    400    420    400    425    400    424    400    417    400    422    400    425    400    400    415    425    413    400    425
    170.328694795651    0    119    103    122    135    119    119    119    115    119    119    136    136    134    133    106    134    100    119    119    136    119
    171.463537399813    0    115    106    134    104    115    115    115    134    115    115    106    133    132    105    107    101    133    104    115    132    115
    176.651271802284    0    206    222    206    228    206    206    227    206    209    206    219    206    206    206    206    217    206    206    218    219    231
    176.673415497056    0     73     62     88     73     86     54     87     73     73     73     73     86     55     73     73     87     73     71     73     73     73
    181.539474809454    0     65     65     82     65     81     83     51     65     65     65     65     68     56     65     65     83     65     84     65     65     65
    184.160876612452    0    172    155    185    171    183    185    172    158    166    150    172    186    164    186    170    172    174    172    172    172    172
    213.618193811068    0    114    114    116    131    114    114    114    133    114    114    134    132    131    130    105    131    132    135    114    100    114
    213.698878065501    0    348    348    348    348    349    348    316    348    349    317    348    348    349    349    348    348    320    348    348    309    314
    220.099391627658    0     26     26     26     36     26      8      0     26     39     39     26     26     26     26     26     26     26     26     17     14     26
     223.55573255907    0     40     40     40     43     40      6      2     40     19     12     40     40     40     40     40     40     40     40     43     45     40
    224.098827821635    0     14     24     14     32     14     10     32     14     33     13     14     14     14     14     14     14     14     14      7     33     14
    224.429303738946    0      8     19      8      0      8      9     24      8     29     16      8      8      8      8      8      8      8      8     29     19      8
    229.989598397695    0    435    435    435    444    435    416    435    439    435    405    435    405    435    414    435    435    442    444    409    435    414
    231.819723697428    0    150    164    173    150    175    152    150    174    175    175    150    175    175    152    168    150    175    150    150    150    150
    234.766786495034    0    436    436    436    405    436    419    436    440    436    441    436    421    436    442    436    436    412    418    443    436    442
    236.227761862877    0    427    427    427    438    427    421    427    418    427    411    427    438    427    438    427    427    416    400    440    427    403
    239.650434348659    0    119    103    122    135    119    119    119    115    119    119    136    136    134    133    106    134    100    119    119    136    119
    243.823631299428    0    157    160    155    156    157    157    157    179    155    164    177    152    180    168    172    157    164    157    157    157    157
    247.610358200955    0    189    189    194    192    170    163    189    160    151    168    191    194    152    153    171    189    195    189    189    189    189
    252.441926237413    0    152    166    162    164    171    165    152    176    157    169    154    159    177    176    176    152    176    152    152    152    152
    257.052426376983    0    176    176    165    183    185    166    176    189    187    189    185    188    159    166    184    176    163    176    176    176    176
    263.782431181588    0    117    124    135    133    117    117    117    124    117    117    117    135    133    132    133    102    135    120    117    134    117
    265.054588644565    0    122    110    113    100    122    122    122    106    122    122    138    139    108    134    117    108    137    122    122    120    122
    275.298001850792    0    357    357    370    357    378    357    357    357    357    357    368    357    352    358    358    357    357    357    376    378    357
     286.92882507745    0    128    128    140    105    128    128    128    138    128    128    141    100    116    137    139    110    140    140    128    123    128
    288.406782835844    0    245    245    245    246    245    245    206    245    222    245    211    245    245    245    245    201    245    245    201    222    249
    289.053580680884    0    102    112    126    122    102    102    102    116    102    102    127    123    126    125    103    112    109    127    102    126    102
    290.885012717443    0    191    191    195    168    158    195    191    194    160    154    193    157    195    195    156    191    196    191    191    191    191
     295.34960884775    0    335    335    335    335    306    335    323    343    342    314    335    322    310    300    335    315    312    335    335    344    307
    296.162838832572    0    130    130    124    109    130    130    130    140    130    130    100    144    140    108    110    118    142    141    130    140    130
    296.185723586883    0    127    127    103    138    127    127    127    100    127    127    140    103    139    136    138    116    124    105    127    110    127
    297.469577194203    0    112    118    101    129    112    112    112    118    112    112    121    131    120    106    111    120    131    111    112    131    112
    298.701399555424    0    310    310    310    310    322    310    312    324    316    331    310    323    315    330    310    322    330    310    310    316    327
