          10            1          0.5           10            0            0         -nan         -nan
          10            1          0.5           20            1         0.45      1.34164          0.9
          10            1          0.5           30          2.6         1.61     0.976044      1.23846
          10            1          0.5           40            0            0         -nan         -nan
          10            1          0.5           50            0            0         -nan         -nan
          10            1          0.5           60          0.2         0.09            3          0.9
          10            1          0.5           70          0.2         0.09            3          0.9
          10            1          0.5           80            0            0         -nan         -nan
          10            1          0.5           90          0.8         0.24      1.22474          0.6
          10            1          0.5          100            0            0         -nan         -nan
          10            1          0.5          110          0.8         0.24      1.22474          0.6
          10            1          0.5          120            2          0.8     0.894427          0.8
          10            1          0.5          130          1.4         0.41     0.914732     0.585714
          10            1          0.5          140          0.2         0.09            3          0.9
          10            1          0.5          150            0            0         -nan         -nan
          10            1          0.5          160          0.8         0.44      1.65831          1.1
          10            1          0.5          170          3.2         1.44         0.75          0.9
          10            1          0.5          180          1.8         2.29      1.68142      2.54444
          10            1          0.5          190          0.2         0.09            3          0.9
          10            1          0.5          200            0            0         -nan         -nan
          10            1          0.5          210            0            0         -nan         -nan
          10            1          0.5          220          0.6         0.21      1.52753          0.7
          10            1          0.5          230          3.4         2.41     0.913187      1.41765
          10            1          0.5          240          0.8         0.44      1.65831          1.1
          10            1          0.5          250          1.2         0.44      1.10554     0.733333
          10            1          0.5          260          1.4         0.41     0.914732     0.585714
          10            1          0.5          270          0.2         0.09            3          0.9
          10            1          0.5          280            0            0         -nan         -nan
          10            1          0.5          290          0.4         0.16            2          0.8
          10            1          0.5          300          0.4         0.16            2          0.8
