         5.5            1          0.5          100            0            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      14.5806            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      20.6217            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      36.9163            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100            0            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      54.0296            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      69.6797            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100            0            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      87.5757            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100            0            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100       109.53            2            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100       109.53            2            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      124.878            3            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      138.375            5            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      146.977            6            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100       152.26            7            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100        161.7            8            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      177.723           10            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      182.106           11            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      182.106           11            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            1          0.5          100      202.263           12            5       0.3405   0.00550717    200     0.289992     50     0.165017     40     0.259658     10    0.0833333     10    0.0833333     40       0.3405     10    0.0833333    200     0.293782     40     0.165079    200     0.238378     20     0.161514    130     0.268109     25     0.236016     15     0.166582     15     0.230211     35     0.166584    100     0.166533    110     0.241413     35     0.227086      0            0
         5.5            1          0.5          100       215.88           14           18     0.336527    0.0103136    180     0.303398     40     0.190567     40     0.222564     10    0.0714286     10    0.0714286     40     0.333428     10    0.0714286    200     0.251813    165      0.19885    200     0.204324     20      0.13844    130     0.229808     25     0.202299     80      0.21351     15     0.197324     45     0.213065    100     0.142743    110     0.206925     35     0.336527     10    0.0714286
         5.5            1          0.5          100      228.779           15           18     0.314092    0.0139365    180     0.283172     40     0.177862     40     0.207726    170     0.133327     10    0.0666667     40     0.311199     55     0.133216    200     0.235026    165     0.185593    200     0.190702     20     0.129211    130     0.214487     25     0.188813     45     0.250319     35     0.168698     45     0.198861    100     0.133226    110      0.19313     35     0.314092     25     0.133278
         5.5            1          0.5          100      228.779           15           18     0.314092     0.017066    180     0.283172     40     0.177862     40     0.207726    170     0.133327     10    0.0666667     40     0.311199     55     0.133216    200     0.235026    165     0.185593    200     0.190702     20     0.129211    130     0.214487     25     0.188813     45     0.250319     35     0.168698     45     0.198861    100     0.133226    110      0.19313     35     0.314092     25     0.133278
         5.5            1          0.5          100      246.476           16           18     0.294461    0.0192629    180     0.265473     40     0.166746     40     0.194743    170     0.124994     10       0.0625     40     0.291749     60     0.168907    200     0.220337    165     0.173993    200     0.178783     20     0.121135     10     0.231277     25     0.177012     45     0.234674     35     0.158154     45     0.186432    100       0.1249    110      0.18106     35     0.294461     25     0.124948
         5.5            1          0.5          100      250.608           17           18      0.27714    0.0206946    180     0.249857     40     0.156937     40     0.183288     40     0.169777     10    0.0588235     40     0.274588     60     0.158971    200     0.207376    165     0.163758    200     0.168267     20      0.11401     10     0.248825    200     0.176252     10     0.272907     35     0.148851     45     0.175465    100     0.117553    110     0.170409     35      0.27714     25     0.117598
         5.5            1          0.5          100      263.659           18            0     0.290445     0.021976    170     0.290445     40     0.148219     40     0.173105     40     0.160345     10    0.0555556     40     0.259333     65     0.188735    200     0.195855    165     0.154661    190     0.210041     20     0.107676     10     0.235001    200     0.166461     10     0.257745     95      0.16603     45     0.165717    140     0.150946    110     0.160942     35     0.261743     25     0.111065
         5.5            1          0.5          100      278.356           19           18     0.296236    0.0229343    170     0.275158     40     0.140418     40     0.163994     40     0.151906     10    0.0526316     35     0.273737     65     0.178802     45     0.208521    165     0.146521    150     0.180806     20     0.102009     10     0.222633    200     0.157699     10      0.24418     30     0.200275     45     0.156995    140     0.143002    185     0.199477     35     0.296236     25     0.105219
         5.5            1          0.5          100      286.418           23           18     0.357721    0.0246064    150     0.239771     35     0.116517     25     0.302183     40     0.125487    125     0.130375     40     0.202914     65     0.147706    125     0.244015    165     0.121039     30     0.183486     25     0.110569     10     0.207013    200     0.130273     10     0.201714     10     0.194113     50     0.168352    140     0.118132    200     0.223693     35     0.357721     25    0.0869203
         5.5            1          0.5          100      286.418           23           18     0.357721    0.0256387    150     0.239771     35     0.116517     25     0.302183     40     0.125487    125     0.130375     40     0.202914     65     0.147706    125     0.244015    165     0.121039     30     0.183486     25     0.110569     10     0.207013    200     0.130273     10     0.201714     10     0.194113     50     0.168352    140     0.118132    200     0.223693     35     0.357721     25    0.0869203
