           1            0          0.5           10            0            0         -nan         -nan
           1            0          0.5           20            2            1            1            1
           1            0          0.5           30            2          0.4     0.632456          0.4
           1            0          0.5           40          2.6         1.01     0.773067     0.776923
           1            0          0.5           50          1.8         0.49     0.777778     0.544444
           1            0          0.5           60          1.6         0.56     0.935414          0.7
           1            0          0.5           70            2          0.2     0.447214          0.2
           1            0          0.5           80          1.8         0.49     0.777778     0.544444
           1            0          0.5           90          2.4         1.16     0.897527     0.966667
           1            0          0.5          100          1.6         0.56     0.935414          0.7
           1            0          0.5          110          1.6         0.76      1.08972         0.95
           1            0          0.5          120          0.8         0.24      1.22474          0.6
           1            0          0.5          130          2.4         0.96     0.816497          0.8
           1            0          0.5          140          2.4         1.56      1.04083          1.3
           1            0          0.5          150          1.8         1.09      1.16003      1.21111
           1            0          0.5          160          2.2         0.49     0.636364     0.445455
           1            0          0.5          170          2.4         0.36          0.5          0.3
           1            0          0.5          180            2          2.2      1.48324          2.2
           1            0          0.5          190          0.6         0.21      1.52753          0.7
           1            0          0.5          200          1.4         0.41     0.914732     0.585714
           1            0          0.5          210          1.4         0.41     0.914732     0.585714
           1            0          0.5          220          2.2         1.29      1.03253      1.17273
           1            0          0.5          230            1         0.45      1.34164          0.9
           1            0          0.5          240          1.8         0.49     0.777778     0.544444
           1            0          0.5          250          1.2         0.64      1.33333      1.06667
           1            0          0.5          260          3.8         1.29      0.59778     0.678947
           1            0          0.5          270          1.6         0.56     0.935414          0.7
           1            0          0.5          280          1.6         0.36         0.75         0.45
           1            0          0.5          290            2          0.6     0.774597          0.6
           1            0          0.5          300            1         0.25            1          0.5
