          10            2          0.5           10            0            0         -nan         -nan
          10            2          0.5           20          0.2         0.09            3          0.9
          10            2          0.5           30     0.266667     0.115556      2.54951     0.866667
          10            2          0.5           40          0.2         0.09            3          0.9
          10            2          0.5           50         0.16       0.0736      3.39116         0.92
          10            2          0.5           60     0.166667    0.0763889      3.31662     0.916667
          10            2          0.5           70     0.142857    0.0663265      3.60555     0.928571
          10            2          0.5           80         0.15     0.069375      3.51188        0.925
          10            2          0.5           90     0.155556    0.0717284      3.44342     0.922222
          10            2          0.5          100         0.16       0.0736      3.39116         0.92
          10            2          0.5          110          2.2      12.5264      3.21751      11.3876
          10            2          0.5          120      3.98333      21.3416      2.31951      10.7154
          10            2          0.5          130      5.50769      27.0625      1.88905      9.82716
          10            2          0.5          140      6.64286      29.6753      1.64011      8.93449
          10            2          0.5          150      7.98667      34.3533      1.46774      8.60266
          10            2          0.5          160        8.925      36.0236      1.34498      8.07251
          10            2          0.5          170      9.78824      37.2476      1.24702      7.61069
          10            2          0.5          180      10.5333      37.8956      1.16885      7.19536
          10            2          0.5          190      11.0211      37.4394      1.11038      6.79415
          10            2          0.5          200        11.67      37.8978      1.05503      6.49491
          10            2          0.5          210      12.2476      38.0323      1.00706      6.21056
          10            2          0.5          220         12.7       37.682     0.966704      5.93418
          10            2          0.5          230      13.1913      37.6409     0.930191      5.70692
          10            2          0.5          240      13.6083      37.3741     0.898485      5.49283
          10            2          0.5          250       14.008       37.284     0.871796      5.32324
          10            2          0.5          260      14.2615      36.5906     0.848298      5.13137
          10            2          0.5          270      14.4593      35.6584     0.825971      4.93226
          10            2          0.5          280      14.8214      35.6349     0.805522      4.80856
          10            2          0.5          290      15.1655      35.5811     0.786651      4.69237
          10            2          0.5          300      15.3733      35.1552     0.771359      4.57352
