       1            0            0            0            0            0            0            0            0            0            0
       2            0            0            0            0            0            0            0            0            0            0
       3            0            0            0            0            0            0            0            0            0            0
       4            0            0            0            0            0            0            0            0            0            0
       5            0            0            0            0            0            0            0            0            0            0
       6            0            0            0            0            0            0            0            0            0            0
       7            0            0            0            0            0            0            0            0            0            0
       8            0            0            0            0            0            0            0            0            0            0
       9            0            0            0            0            0            0            0            0            0            0
      10            0            0            0            0            0            0            0            0            0            0
      11            0            0            0            0            0            0            0            0            0            0
      12            0            0            0            0            0            0            0            0            0            0
      13            0            0            0            0            0            0            0            0            0            0
      14            0            0           20           20           20           20            0            0            0            0
      15            0           20           40           80           40            0            0            0            0            0
      16          120          320          360          840         1440          320           40           20           80          520
      17          460          920          260            0          760          740            0          140          120          320
      18           80          840          420            0           80         1040           20          120          160           40
      19           60          200          780            0          160          560           40          160          280            0
      20           80           40          960            0            0           60            0           80          240            0
      21          120           40         1140            0            0           40           60          100          360           40
      22           80           20         1380           20           40            0          240          200          560           80
      23          100           20          340           40            0           20          220          140          720          460
      24          140            0           40           20           40            0          220          140          540          520
      25          120            0            0           20           40            0          420          100          820         1060
      26          160            0           40           40           40            0          540           80          360         1420
      27          240            0            0           20           60            0          820           20          460         1360
      28          200            0            0           60           40           20         1000          120          500          880
      29          100            0            0           80           20          140          860          100          600          420
      30          140            0            0          140           40           80          860           80          740          180
      31           80            0           20          160           20           80          580           60          540          160
      32           40           20           20          340           20           80          580          120          440          120
      33           40           20           20          280           20           60          280          100          160          100
      34           20            0            0          440           20           20          160            0           60           60
      35            0           20            0          660           20          120          240           20            0          120
      36           20           40            0          780          120           60          320            0           20          120
      37           20           20            0         1060          140          160          320            0            0          200
      38            0           40            0         1540          380          180          240            0            0          320
      39           20           60            0         2020          760          220          160            0            0          580
      40          100          120            0         1560         1140          320          100            0            0          660
      41           20          180           20          620         1540          360           20           40            0          520
      42          100          120            0           20         1560          460            0           20            0          100
      43          140          160           20            0         1760          500            0          100            0           20
      44          220          240           40            0         1400          400            0          140           20            0
      45          180          240           20            0          960          520            0          140           40           20
      46          320          240           20            0         1020          460            0          220           40            0
      47          240          400           40            0          460          560            0          120           40            0
      48          260          320            0            0          340          340            0          140           20            0
      49          200          260            0            0          100          620            0           40           20           20
      50          220          360           20            0           80          580            0          100           20            0
      51          120          340           60            0           80          520            0          100           40            0
      52          280           80           80            0           60          720            0          160            0           20
      53          380          180           80            0          100          680            0          180            0            0
      54          520          220           60            0           40          640            0          160            0           20
      55          420          380          100            0            0          780            0          300           40           20
      56          400          340           80            0            0          600            0          240           40            0
      57          640          340          180            0            0          780            0          240           60           40
      58          680          460          240            0            0          620            0          320           20           40
      59          240          560          400            0            0          340            0          240          100           20
      60           80          200          400            0            0          200           20          300          120           40
      61           80           60          160            0            0           20            0          240           80           40
      62           60           20          220            0            0            0            0          320          140           60
      63           60           20          180            0            0            0            0          240          160           60
      64            0           40          360            0            0            0            0          280          240            0
      65          100           20          460            0            0            0           60          140          260           20
      66           60           40          760            0            0            0           20          180          260          120
      67           80           20          680            0            0            0           20          320          480           80
      68           80            0          560           40            0           20           20          220          760          200
      69           80            0          240           20            0            0           20          240          900          280
      70          160            0          160           20            0           20           60          160         1160          500
