          10            0          0.5           10            0            0         -nan         -nan
          10            0          0.5           20         72.7      4347.43      1.81389      119.599
          10            0          0.5           30      128.067      4565.17      1.05517      71.2936
          10            0          0.5           40        147.2      4396.64     0.900913       59.737
          10            0          0.5           50        160.2      3878.53     0.777501      48.4211
          10            0          0.5           60        162.8      3296.04     0.705297      40.4919
          10            0          0.5           70      158.457      2952.95     0.685877      37.2712
          10            0          0.5           80          169      2821.52     0.628616      33.3908
          10            0          0.5           90      180.333      2925.29     0.599845      32.4432
          10            0          0.5          100        189.1      2850.77     0.564702      30.1509
          10            0          0.5          110      183.309      2698.55     0.566776      29.4427
          10            0          0.5          120      182.217      2566.18     0.556014      28.1662
          10            0          0.5          130      186.815      2470.29     0.532097      26.4463
          10            0          0.5          140      185.914      2370.78     0.523797      25.5041
          10            0          0.5          150       193.12      2441.87     0.511758      25.2887
          10            0          0.5          160      190.012      2343.07     0.509495      24.6623
          10            0          0.5          170      185.988      2346.38     0.520887      25.2315
          10            0          0.5          180          188      2280.78     0.508058      24.2636
          10            0          0.5          190      191.379      2227.93     0.493272      23.2829
          10            0          0.5          200       190.97      2159.07     0.486629      22.6116
          10            0          0.5          210      189.133      2171.84     0.492805      22.9662
          10            0          0.5          220      189.855      2110.86     0.483992      22.2366
          10            0          0.5          230      193.939      2201.26     0.483838      22.7005
          10            0          0.5          240      196.508       2153.4     0.472293      21.9166
          10            0          0.5          250      195.768      2107.17     0.468963      21.5273
          10            0          0.5          260      192.154       2111.5     0.478274      21.9772
          10            0          0.5          270      192.437      2089.52     0.475078      21.7164
          10            0          0.5          280      197.014      2216.67     0.477951      22.5026
          10            0          0.5          290      197.097      2147.62     0.470251      21.7926
          10            0          0.5          300      194.913      2123.23      0.47281      21.7864
