          10            0          0.5          100            0            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      19.9993            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      29.9834            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      39.9942            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      49.7953            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      59.9272            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      69.9472            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      79.9933            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      89.9987            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      99.9755            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      109.886          312            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      119.977          600            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100        129.9          843            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100       139.97         1173            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      149.997         1515            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      159.945         1698            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      169.977         2065            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      179.991         2406            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      189.993         2589            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100      199.961         2801            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
          10            0          0.5          100       209.96         3139            9     0.252284   0.00302325     20     0.058918     30     0.126863     35     0.131627     35    0.0682228     45    0.0870904     30    0.0981732     40     0.100343     30    0.0698899     35     0.181519     35     0.252284
          10            0          0.5          100       219.96         3408            9     0.257116   0.00583907     20    0.0535449     30     0.126552     35     0.130933     35    0.0619745     45    0.0869765     30     0.104011     40    0.0999056     30    0.0750705     35     0.174432     35     0.257116
          10            0          0.5          100      229.943         3727            9     0.242035   0.00800519     20    0.0533198     30     0.122052     35     0.129664     35    0.0648052     40    0.0957792     30    0.0990041     40     0.110614     45    0.0769807     35     0.168962     35     0.242035
          10            0          0.5          100      239.956         3994            9     0.232033   0.00969077     20    0.0513232     35     0.113717     35     0.126553     35    0.0671752     40     0.100884     30      0.10568     40      0.11148     45      0.08134     35     0.168798     35     0.232033
          10            0          0.5          100      249.988         4271            9      0.21647    0.0108521     30    0.0497034     35     0.111566     35     0.126526     35    0.0715088     40     0.104381     30      0.10916     40     0.106082     45    0.0854622     35     0.169434     35      0.21647
          10            0          0.5          100      259.925         4549            9     0.201782    0.0115755     30    0.0597411     35      0.11517     35     0.120501     35    0.0746357     40     0.103132     30     0.104205     35     0.109663     45    0.0828214     35     0.163315     35     0.201782
          10            0          0.5          100      269.998         4947            9     0.187723    0.0119337     30    0.0601065     35     0.115578     35     0.112552     35    0.0847272     40     0.105455     30     0.104304     35     0.114432     45     0.082596     35     0.162551     35     0.187723
          10            0          0.5          100      279.989         5242            9     0.180606    0.0120478     30    0.0579247     35     0.114014     35     0.111258     35    0.0873367     40    0.0992382     30      0.10336     35     0.114167     45    0.0774581     35     0.164948     35     0.180606
          10            0          0.5          100      289.983         5453            9     0.175982    0.0119614     30    0.0531012     35     0.114753     35      0.11515     35    0.0857645     40    0.0954168     30    0.0954768     35     0.118631     45     0.075168     35     0.161192     35     0.175982
          10            0          0.5          100      299.984         5781            9     0.169143    0.0116745     30    0.0522459     35      0.11623     35     0.115064     35     0.083736     30    0.0869117     35    0.0841956     35     0.115176     45    0.0719015     35     0.156189     35     0.169143
