       1            0            0            0            0            0            0            0            0            0            0
       2            0            0            0            0            0            0            0            0            0            0
       3            0            0            0            0            0            0            0            0            0            0
       4            0            0            0            0            0            0            0            0            0            0
       5            0            0            0            0            0            0            0            0            0            0
       6            0            0            0            0            0            0            0            0            0            0
       7            0            0            0            0            0            0            0            0            0            0
       8            0            0            0            0            0            0            0            0            0            0
       9            0            0            0            0            0            0            0            0            0            0
      10            0            0            0            0            0            0            0            0            0            0
      11            0            0            0            0            0            0            0            0            0            0
      12            0            0            0            0            0            0            0            0            0            0
      13            0            0            0            0            0            0            0            0            0            0
      14            0            0           20           20            0            0            0            0            0            0
      15            0            0            0            0           20            0            0           20            0            0
      16            0           20            0            0            0            0            0            0           20            0
      17            0            0            0            0            0           20            0            0           20            0
      18            0            0           20            0           40            0            0           20           20           20
      19            0            0            0            0            0            0            0            0           40            0
      20           20            0           20           40           80            0            0            0            0            0
      21            0            0           60           60           40           20            0           20           40            0
      22          120           20          220           80          100            0            0            0           40           40
      23           40           40           40           80          100           40           20           20           40          120
      24          100           80           20          140          140           40           40           20           20          120
      25          140          120           20          140            0           40           60           40           60          120
      26          100           60           40          100           40           40          100          160           60           60
      27          160          120           20           80           40           60           60           60          160           40
      28          140           80           60           40           60            0          120          140          140           60
      29          160          180           20           80           20          140          140           40           40          120
      30           20          100           40           60           80           60          100           80           80           40
      31           40            0           20           40           60          100          100           80          140           60
      32           20          120           40           20           60          100          100          100           80           40
      33            0           40           20           40           80          180           40           80           60           20
      34           20           60           40           60           60           80            0           60           40            0
      35           80            0           20           80           40           60           80           40           20            0
      36            0           60           20           20           60           80           20           40           40            0
      37           40           40            0           20           20           20           40           60           40           20
      38           20            0            0           20           40           40           20          100           20           20
      39           20           40            0            0            0            0           40            0           40           20
      40           20            0           20            0           20            0           20           40            0            0
      41            0           20            0            0           60           20           40           20            0           20
      42           40            0           20           20           40            0           40           40           20           20
      43            0           20            0           20           40           20           20           60           40           40
      44            0            0            0            0           20           20           20            0           60            0
      45            0            0           20           20            0           20            0           20            0           20
      46           20            0           60           60           20            0            0           20            0           20
      47           20            0           40            0           60           20           20           20            0           20
      48            0            0          100            0           40           20            0            0            0            0
      49            0           20           40           40           20           40            0           60           40           20
      50           20           20           80           60           20            0            0           80           20           20
      51            0           40           80           40           20           20           20            0           20           40
      52            0            0           60           60            0           40           20           20            0            0
      53           40           60           60           20           60            0           20           40           40           20
      54           40           20           60           60           40           40            0           20           20           20
      55            0            0           40           20           40           20           40           40            0            0
      56            0            0            0           60           20            0           40           40            0           40
      57           60           20           40            0           60            0            0           40            0           20
      58           40           20           40           60           20            0           20           20            0            0
      59           80           60           40           60           40           80           20           20           40           60
      60            0           20           40           20            0           40            0           20           20           40
      61           40           40            0           20           20           40           20           40            0          120
      62           20           40            0           60           20            0           20            0           60           40
      63           20           40           20           60           20            0           20            0           40           40
      64           60           80            0            0            0           40           40            0            0           20
      65           40           80            0           80            0           20           20           20           40           60
      66           40           40            0           40            0           60           20           20           80            0
      67          100           80            0           20           20           40           80           80           40            0
      68           40            0            0           60           20           20           20           20           40           60
      69           40           80            0           60           60           60           40           60            0           40
      70           40           20           20           20           60           20           20           40            0            0
      71           80           60           20           40           80           80           40           40          100            0
