          10            0          0.5           10            0            0         -nan         -nan
          10            0          0.5           20         26.8       735.64      2.02408      54.8985
          10            0          0.5           30      40.9333      615.849      1.21252      30.0903
          10            0          0.5           40        46.35      494.944     0.959972      21.3568
          10            0          0.5           50        49.56      419.012      0.82606      16.9093
          10            0          0.5           60      49.7333      355.916     0.758675       14.313
          10            0          0.5           70      49.1143      307.132      0.71365      12.5068
          10            0          0.5           80         53.6       313.76     0.660943      11.7075
          10            0          0.5           90      52.8444      286.622     0.640745      10.8478
          10            0          0.5          100        52.32      261.354     0.617984      9.99061
          10            0          0.5          110      53.2364      250.327     0.594395      9.40436
          10            0          0.5          120         53.6       234.91     0.571895       8.7653
          10            0          0.5          130      53.2154      219.654     0.557009      8.25527
          10            0          0.5          140      54.1286      212.003      0.53799      7.83331
          10            0          0.5          150        55.08      205.022     0.519919      7.44451
          10            0          0.5          160       53.925      198.899     0.523065      7.37686
          10            0          0.5          170      55.0706      196.802     0.509477      7.14725
          10            0          0.5          180         55.8      189.246      0.49307      6.78299
          10            0          0.5          190      54.7895      185.228     0.496806      6.76146
          10            0          0.5          200        54.17      178.368     0.493094      6.58548
          10            0          0.5          210      54.8095      174.517     0.482051      6.36813
          10            0          0.5          220      54.7636      168.727     0.474384      6.16201
          10            0          0.5          230      55.1565      167.835     0.469758      6.08578
          10            0          0.5          240      55.0833       161.24     0.461048       5.8544
          10            0          0.5          250       55.096      155.448     0.452587      5.64279
          10            0          0.5          260      55.1154      154.516      0.45107        5.607
          10            0          0.5          270      56.0222      157.767     0.448412      5.63228
          10            0          0.5          280      56.1286      158.167      0.44813      5.63589
          10            0          0.5          290      55.6483      155.869     0.448702      5.60194
          10            0          0.5          300        55.98      153.617     0.442809      5.48827
