    13.2188579290949    0    141    141    147
    13.2219715428956    0    178    178    155
    14.1377423495106    0    373    373    387
    14.6145369403694    0    436    436    436
    15.2524706572665    0    285    285    269
    17.2254630498526    0     54     59     73
    18.0231453001318    0    487    487    487
    18.7538126113836    0    257    257    279
    19.3398142154132    0    173    156    165
    19.3459099300392    0     85     85     92
    20.0571242290002    0    388    388    394
    20.9439045648799    0     66     62     85
    21.3322405701618    0    101    115    126
    25.0159822393476    0    479    479    479
    25.1583687230793    0     64     70     69
    25.6892510130659    0    125    125    136
      26.00626330078    0     61     74     82
    26.6562928488026    0    223    205    223
    27.4907359678813    0    119    120    116
    28.6883505869662    0    205    209    205
    29.8489268764074    0    279    279    288
    30.5351143616197    0    467    467    467
    31.0436331534823    0    213    212    213
    31.0873722526153    0    171    166    185
     31.756431629329    0    419    419    419
    31.8949352638552    0      8      1      8
    32.7163839055703    0    349    349    349
    32.9013327620315    0    216    207    216
    33.0731742389368    0    214    211    214
    33.1763616371134    0     23      0     23
    33.1865301228811    0    156    168    154
    33.4150128827243    0    165    167    169
    33.4400930713769    0    211    213    211
     33.681715987987    0    122    122    118
    33.6957645231091    0    152    170    159
    33.9049031956974    0    170    169    166
     33.937528615227    0    217    215    217
    34.1034343997399    0      6      2      6
    34.2740999930587    0      5      3      5
    34.4651292944402    0    204    214    204
    34.4951742692204    0    221    218    221
    34.5578849486825    0    209    217    209
    34.8715560023779    0    124    123    100
     34.977296705528    0    123    124    114
    35.0167028068159    0      8      1      8
    35.2935478106547    0    202    216    202
    35.6956816360379    0    108    101    101
    36.1393881050356    0    152    170    159
    36.1917028334163    0     20      4     20
    36.2741955947361    0    297    297    255
    36.3060435830061    0     72     50     63
    36.7408602916412    0    196    196    171
    36.7794576660569    0      5      3      5
    36.9709889037476    0      2     11      2
    37.0719636274573    0     17      5     17
    37.3395038786055    0    215    219    215
    37.5246330712681    0    253    253    254
    37.6855760505998    0    160    172    173
    37.7179708234475    0    167    171    158
    37.7223099483061    0    100    103    125
    37.9447967346673    0     21      8     21
    38.2662814157233    0    258    258    257
    38.7434284845509    0    135    135    120
    38.9406403068475    0    108    101    101
    38.9939349728401    0    422    422    422
    39.0974342701107    0    241    241    241
    39.2794990931211    0     18      9     18
    39.3248284243623    0    289    289    263
     39.408100578086    0      3     10      3
    39.4115883764498    0    220    221    220
    39.4301566987627    0     13      7     13
    39.4397726719092    0    252    252    258
    39.4488101506895    0     53     52     77
    39.5132333460247    0     14     15     14
    39.5269046842882    0    104    104    103
    39.5378020710983    0      1      6      1
    39.6331403782555    0    159    150    170
    39.7496579351381    0     58     54     59
     39.828537604611    0      2     11      2
    39.9804697098129    0    207    220    207
    39.9916101528778    0     65     53     84
    40.1415251518661    0    146    146    102
    40.1498310580768    0      9     12      9
    40.1788235214267    0    278    278    261
    40.1810713016016    0    392    392    355
    40.2658338000574    0     91     91     68
    40.3230961950588    0    263    263    267
    40.3429565705533    0    268    268    259
    40.3672345254856    0    269    269    262
    40.4731396044186    0    174    173    186
    40.6447782158752    0     69     57     70
    40.7330526424249    0    175    175    172
    40.7806664068419    0    210    223    210
    40.8138604605204    0    262    262    268
    40.8368470708818    0     12     14     12
    40.8657557829962    0    275    275    265
     40.876504984323    0    361    361    356
    40.8933335378719    0    380    380    353
     40.967791720333    0      4     13      4
    41.0982058854144    0    220    221    220
    41.1349017486159    0     57     55     80
    41.1458542941713    0     11     17     11
    41.1547018975254    0    259    259    260
    41.1624759310471    0    160    172    173
    41.1762082196038    0    382    382    354
    41.1872924293616    0    287    287    266
     41.229519881052    0    104    104    103
    41.2420197001465    0    365    365    357
    41.2441677876158    0    286    286    264
    41.2487752303404    0     55     56     78
    41.2500892316452    0    112    106    130
    41.2652201262452    0     30     30     30
    41.2909299618719    0     70     61     71
    41.3368103850494    0    285    285    269
    41.3739096861847    0     16     16     16
      41.39123318261    0     14     15     14
    41.4354467095034    0     73     58     86
    41.4520810853539    0    396    396    352
    41.4593337708896    0     51     60     76
    41.4636057106404    0     92     92     72
    41.4691425122585    0    146    146    102
    41.5738039888542    0    277    277    270
    41.5925650436644    0     69     57     70
    41.6081935963294    0    392    392    355
    41.7618826847393    0     22     18     22
    41.8505360312042    0    263    263    267
    42.0258445753632    0     54     59     73
    42.0604750923752    0    163    151    183
    42.0909156142862    0     91     91     68
    42.1078384093812    0     66     62     85
     42.173029499392    0    222    222    222
    42.2305509494705    0     70     61     71
    42.2853802002174    0     19     19     19
    42.3219215887657    0    138    138    106
    42.3665339499553    0     56     64     79
     42.434009535588    0    361    361    356
    42.4340192424745    0    262    262    268
    42.4451608434883    0    210    223    210
     42.496032302272    0    203    224    203
    42.5985011291446    0    103    108    127
      42.60299514418    0     12     14     12
     42.643348070439    0     11     17     11
    42.6724380239879    0    159    150    170
    42.6879793868814    0    193    193    174
    42.6904338429248    0     64     70     69
    42.8620657680633    0    162    152    182
     42.863793757403    0      0     21      0
    42.8925639353895    0     74     63     87
     42.901357590385    0     24     20     24
    42.9433650072602    0    106    105    117
    42.9962766041788    0    365    365    357
    43.0162499841764    0    113    109    131
    43.0874281943907    0    105    110    104
    43.2455646977238    0     62     65     83
    43.2565988168828    0    369    369    358
    43.2972049558009    0    284    284    271
    43.3126947491005    0    107    107    113
    43.3182106635417    0    112    106    130
    43.3748493688158    0    185    185    150
    43.6119313856069    0    126    126    107
    43.6533461452845    0     54     59     73
    43.6884088387181    0    371    371    359
    43.7034122371822    0     60     66     81
    43.7506767373818    0     50     67     75
    43.7595307775289    0    372    372    361
    43.7868403813284    0     51     60     76
    43.7975318367842    0     66     62     85
    43.8246733415994    0    163    151    183
    43.8830127083349    0    329    329    329
    43.8892525524716    0     73     58     86
    43.9217821554898    0      7     22      7
    44.0759648585128    0     70     61     71
    44.0785668974576    0    374    374    360
    44.0907149160869    0     56     64     79
    44.0989229497463    0    103    108    127
    44.1844131855148    0     22     18     22
    44.2479590163086    0    203    224    203
    44.3050721933764    0    151    154    176
    44.3181857990349    0     92     92     72
    44.3186700119082    0      0     21      0
    44.3656698347867    0     19     19     19
    44.4860089038456    0     10     23     10
    44.5126154680341    0     24     20     24
    44.5210971992161    0    155    174    161
     44.557552742069    0    162    152    182
    44.6805108358282    0     62     65     83
    44.7061648906863    0    113    109    131
    44.7098230002962    0    107    107    113
    44.7258290887604    0     74     63     87
    44.7332333654805    0    138    138    106
    44.7354202556053    0    277    277    270
    44.8007406906191    0     52     68     65
    44.8660060891409    0    105    110    104
    44.8855611397345    0     60     66     81
    44.9052557627956    0    206    200    206
     44.964417466732    0     50     67     75
    45.0343190617776    0    117    112    133
    45.1673832650793    0     64     70     69
    45.2031568273692    0    193    193    174
    45.2113170447358    0      7     22      7
    45.2251679858122    0    395    395    362
    45.3116026602467    0    121    111    135
    45.5453688226013    0    151    154    176
    45.7948075190072    0    164    153    168
    45.8027996281439    0    131    131    109
    45.8507120731367    0     10     23     10
    45.8907684236519    0    364    364    363
    46.0991432149246    0    359    359    364
    46.2221512024116    0    110    114    129
    46.2234135334554    0    101    115    126
    46.2411748874746    0     68     69     64
     46.271793990065    0    155    174    161
     46.318917686651    0    120    119    105
     46.368404149984    0     71     72     52
    46.4448761833369    0    369    369    358
    46.5458569789568    0    157    155    179
    46.6618701004873    0    105    110    104
    46.7230769333768    0    185    185    150
    46.9085327355743    0    372    372    361
    46.9455823963146    0    371    371    359
    47.0245331077085    0    117    112    133
    47.0565803469606    0    109    116    128
