           1            0          0.5           10            0            0         -nan         -nan
           1            0          0.5           20            1         0.85      1.84391          1.7
           1            0          0.5           30      1.26667     0.898889        1.497       1.4193
           1            0          0.5           40         1.45     0.899375      1.30807      1.24052
           1            0          0.5           50         1.52       0.8624      1.22191      1.13474
           1            0          0.5           60      1.46667     0.795556      1.21628      1.08485
           1            0          0.5           70      1.54286     0.804898      1.16299      1.04339
           1            0          0.5           80         1.55     0.774375      1.13547     0.999194
           1            0          0.5           90          1.6     0.848889      1.15169      1.06111
           1            0          0.5          100         1.64       0.8676      1.13592      1.05805
           1            0          0.5          110      1.61818      0.82719       1.1241      1.02237
           1            0          0.5          120      1.56667     0.803056        1.144      1.02518
           1            0          0.5          130      1.63077     0.812071      1.10518     0.995936
           1            0          0.5          140          1.7     0.841786       1.0794     0.990336
           1            0          0.5          150      1.70667     0.818489       1.0602     0.959167
           1            0          0.5          160       1.6875     0.794336       1.0563     0.941435
           1            0          0.5          170      1.69412     0.823668      1.07143     0.972386
           1            0          0.5          180      1.73333     0.871111      1.07692      1.00513
           1            0          0.5          190      1.68421      0.85928      1.10078      1.02039
           1            0          0.5          200         1.65     0.844375      1.11382      1.02348
           1            0          0.5          210      1.65714     0.837279      1.10435      1.01051
           1            0          0.5          220      1.64545     0.836756      1.11184      1.01705
           1            0          0.5          230      1.61739     0.824272      1.12267      1.01926
           1            0          0.5          240          1.6     0.818333      1.13077      1.02292
           1            0          0.5          250        1.592     0.802384      1.12533      1.00802
           1            0          0.5          260      1.62308     0.822175      1.11731      1.01311
           1            0          0.5          270          1.6     0.826667      1.13652      1.03333
           1            0          0.5          280      1.60714      0.82213      1.12836       1.0231
           1            0          0.5          290          1.6     0.815172      1.12859      1.01897
           1            0          0.5          300          1.6         0.82      1.13192        1.025
