       1            0            0            0            0            0            0            0            0            0            0
       2            0            0            0            0            0            0            0            0            0            0
       3            0            0            0            0            0            0            0            0            0            0
       4            0            0            0            0            0            0            0            0            0            0
       5            0            0            0            0            0            0            0            0            0            0
       6            0            0            0            0            0            0            0            0            0            0
       7            0            0            0            0            0            0            0            0            0            0
       8            0            0            0            0            0            0            0            0            0            0
       9            0            0            0            0            0            0            0            0            0            0
      10            0            0            0            0            0            0            0            0            0            0
      11            0            0            0            0            0            0            0            0            0            0
      12            0            0            0            0            0            0            0            0            0            0
      13            0            0            0            0            0            0            0            0            0            0
      14            0            0           20           20            0            0            0            0            0            0
      15            0            0            0            0            0            0            0           20           20            0
      16            0            0            0            0            0            0            0            0            0            0
      17            0            0            0            0            0            0            0            0            0            0
      18            0            0            0            0            0            0            0            0            0            0
      19            0            0            0           20            0           20            0            0            0           20
      20            0           20            0            0            0            0            0            0            0            0
      21            0            0           40            0            0            0            0           20            0            0
      22            0           20           20            0            0            0            0            0            0            0
      23           20           20           80          160           80           40            0           20            0            0
      24           80          120          100          180          280          240            0           40            0            0
      25           80           20           60           40          120          140            0          140            0            0
      26           20           80           80           20           40          100            0           80            0           20
      27           40           40           60           60            0           80            0           80            0            0
      28           60           60           80            0            0           40            0          100            0            0
      29           20          100           80           60            0           20            0          100            0            0
      30           20           40           80           60           40           20            0           80            0            0
      31           80           60           60           40           60            0            0           40            0           20
      32          120          120           80            0           40            0            0           60           20            0
      33          100          200          120           80           20            0           20          100            0            0
      34           60          140           80          100           20            0            0           60            0            0
      35           60          160           40           20            0           20            0           40            0            0
      36           60           80          100          140           20           40            0           40            0            0
      37           60           80          120           80           20           60            0            0            0            0
      38            0           20           40          140           20           40            0            0            0            0
      39            0           40          140          100            0           80            0           20           20            0
      40           20           80          120          160           60           20            0            0            0            0
      41           20           60          140           80           20           60            0            0            0            0
      42           40           80          100          160           40           20            0            0            0            0
      43           20           80          140          140           60           20            0           20            0            0
      44           20           20          120          140          240           40           20           20            0            0
      45           60            0          100          140          160           20            0           20            0            0
      46           40           60           60           60          120           60            0            0            0            0
      47           20            0           20           40           60           80            0            0            0            0
      48           40           20            0           20           80           20            0            0            0            0
      49           20            0            0           40           60           20            0            0           20            0
      50            0           20            0           20           20           40            0            0            0            0
      51            0           20           20           20           20           40            0           40            0            0
      52           20           40            0            0           20           20            0           20            0            0
      53            0            0            0            0           20           80            0           20            0            0
      54            0           40           20           20            0           80            0           20            0            0
      55            0           40            0            0            0          140            0           60            0            0
      56           20            0            0            0            0          120           20           80            0            0
      57            0           40           20           20            0           40            0           60            0            0
      58            0           40           20           40            0           60            0          120            0            0
      59            0           60           40            0           20          100            0           60            0            0
      60            0           60           40           20            0           60            0           80            0            0
      61            0           40          100           60            0          100           20           80            0            0
      62            0           40           60           60            0           20            0           80            0            0
      63            0            0           40            0            0           20            0           40            0            0
      64            0           20           60           60            0            0           20           80            0            0
      65            0           20           40           40            0            0            0          100            0            0
      66            0            0           20           20            0            0            0           80            0            0
      67            0           20           40           40            0            0            0           20            0            0
      68            0           40           60           20            0            0            0           60            0            0
      69            0           40           60           20            0            0            0           40            0           20
      70            0           20           60           40            0            0            0           40            0            0
      71            0           40           40            0            0            0            0           60            0           20
