       1            0            0            0            0            0            0            0            0            0            0
       2            0            0            0            0            0            0            0            0            0            0
       3            0            0            0            0            0            0            0            0            0            0
       4            0            0            0            0            0            0            0            0            0            0
       5            0            0            0            0            0            0            0            0            0            0
       6            0            0            0            0            0            0            0            0            0            0
       7            0            0            0            0            0            0            0            0            0            0
       8            0            0            0            0            0            0            0            0            0            0
       9            0            0            0            0            0            0            0            0            0            0
      10            0            0            0            0            0            0            0            0            0            0
      11            0            0            0            0            0            0            0            0            0            0
      12            0            0            0            0            0            0            0            0            0            0
      13            0            0            0            0            0            0            0            0            0            0
      14            0            0           20           20           20            0            0            0            0            0
      15            0            0            0            0            0            0            0           20            0            0
      16            0           20            0            0            0            0            0            0            0            0
      17            0            0            0            0            0            0            0            0           40            0
      18            0            0            0           20           20            0            0            0            0            0
      19            0            0            0           60           80            0            0            0            0           20
      20          100            0           60           20          100           20            0           20           20            0
      21          120           40          160          140          160            0           20            0           20          100
      22          160           40          140           20           80           40           20           60           20          100
      23          140           20           20          100           80           80           80           40           40          240
      24          220           20            0           80           20          100           60          120           60           40
      25          120           60            0           40           20           80          120          120           40          160
      26          140           80            0           80           20           60          100           80           60          100
      27          100          140           40           40           40          100          180          100          120           80
      28           40          100            0            0           40           80           60          120          120            0
      29           20           60           20           80           20           40          220           20          200           40
      30           60          140           60           60           40           60           80           20          140           20
      31            0           80           60           20          120           40          140           20          140           80
      32            0            0          100           40          100            0           80           80          120            0
      33            0          100           60           60           80           20           80           20           60           20
      34            0           60           40           20          100           60           40           20           40           20
      35           20           80           60           40           40            0           20           60          100            0
      36           20           60           20           60          160           80           60           60           80           40
      37           20           80           20           20          160           40          100          100           60            0
      38           40           40           60          120          160          120           80           40           80            0
      39           20           80           40           40          140           60           40           40           80           60
      40           60           40          120           40           80           80           20           60           60           40
      41           40           20          120          180          140           40           20           20           60           20
      42           20           40           20           40          100           40           60           40           60           40
      43           80            0           40           60           40            0            0           20           60           60
      44           20            0          100          120           60           40            0           20            0           60
      45           60           60           80           20            0           60           20           40           20           60
      46           40            0          100          120           60           40            0           40            0           80
      47           60            0           60          100           80           20           20           20            0          100
      48          120           40            0          100            0           80            0           80            0           60
      49           60           20           60           20          100           60           20            0            0           20
      50           60            0           40           20           20           40            0           40            0           40
      51           40           20            0          100           80          140            0            0            0           40
      52           40            0           40            0          100           60           20           20           40           40
      53           80            0           20           40           20           80            0           40            0           20
      54           60            0            0           20           20          120           60          100            0          140
      55           60            0            0           40           40           20            0           60           20           80
      56           60           40            0            0            0           80           40           80           20           80
      57           40           20            0           20           40          120           40          140           60           80
      58           20           40            0           40          100          160           20           40           40           40
      59           20           20            0           40           60           40           40          100           20           80
      60           80           60            0            0           60           20           20           80           40           40
      61           40           20           40           20           60           40           20          100          120           20
      62           40           20           20           20           60            0            0           60          100           40
      63           20           40           20            0           40           80           20           80          140           40
      64           40            0          100           40           80           20           40           40          180            0
      65           40           40            0           80           20           20           20          120          100           20
      66            0           60           40            0           80           20           40           40           40            0
      67            0            0            0           80            0           20           20           60           80           20
      68            0            0           20           20            0            0           80           40           20            0
      69           20           40            0           40           80            0            0           20           80            0
      70           20           20            0           20           40            0            0            0           60           20
      71            0           40            0          120           40           20          100            0            0           20
