          10            0          0.5           10            0            0         -nan         -nan
          10            0          0.5           20           67      1483.85      1.14987       44.294
          10            0          0.5           30         89.6       176.16     0.296262      3.93214
          10            0          0.5           40         66.2        18.69      0.13061     0.564653
          10            0          0.5           50         65.4        40.41       0.1944      1.23578
          10            0          0.5           60         68.2        96.09     0.287465      2.81789
          10            0          0.5           70         48.4        15.36      0.16195     0.634711
          10            0          0.5           80         59.2        90.44     0.321284      3.05541
          10            0          0.5           90         77.2        34.44     0.152035     0.892228
          10            0          0.5          100         52.2       104.09     0.390898      3.98812
          10            0          0.5          110         58.6       100.01     0.341314      3.41331
          10            0          0.5          120           57        66.65     0.286454       2.3386
          10            0          0.5          130        101.2       124.84     0.220814      2.46719
          10            0          0.5          140         79.6        58.96     0.192928      1.48141
          10            0          0.5          150         69.8        57.09     0.216498      1.63582
          10            0          0.5          160           51        63.45     0.312375      2.48824
          10            0          0.5          170         78.4        65.36     0.206239      1.66735
          10            0          0.5          180         81.8        28.09     0.129584     0.686797
          10            0          0.5          190         67.4        20.01     0.132738     0.593769
          10            0          0.5          200           75        56.25          0.2          1.5
          10            0          0.5          210         62.6       135.41     0.371776       4.3262
          10            0          0.5          220         68.2        54.09     0.215677      1.58622
          10            0          0.5          230         68.2        28.69     0.157076     0.841349
          10            0          0.5          240         81.4        91.61     0.235167      2.25086
          10            0          0.5          250         36.4        76.56     0.480761      4.20659
          10            0          0.5          260           44        216.8     0.669279      9.85455
          10            0          0.5          270           77        53.65      0.19025      1.39351
          10            0          0.5          280         91.2        95.24     0.214015       2.0886
          10            0          0.5          290           51        23.25     0.189091     0.911765
          10            0          0.5          300         74.6        45.61     0.181059      1.22279
