       1            0            0            0            0            0            0            0            0            0            0
       2            0            0            0            0            0            0            0            0            0            0
       3            0            0            0            0            0            0            0            0            0            0
       4            0            0            0            0            0            0            0            0            0            0
       5            0            0            0            0            0            0            0            0            0            0
       6            0            0            0            0            0            0            0            0            0            0
       7            0            0            0            0            0            0            0            0            0            0
       8            0            0            0            0            0            0            0            0            0            0
       9            0            0            0            0            0            0            0            0            0            0
      10            0            0            0            0            0            0            0            0            0            0
      11            0            0            0            0            0            0            0            0            0            0
      12            0            0            0            0            0            0            0            0            0            0
      13            0            0            0            0            0            0            0            0            0            0
      14            0            0           20           20           20            0            0            0            0            0
      15            0            0            0            0            0            0            0            0           20            0
      16            0            0            0           60          140           40            0           40            0            0
      17          160            0          240           20          340          200            0          120           40           20
      18          460           40          260           80          220          140           80          240           60          140
      19          340          160          140          220           80          140          100          260          160          260
      20          280          200          240          180           40           80          100          140          240          120
      21          120          160          120          200           60           80          120          100          380          120
      22          100          280          120          140           60           20          100           60          220          100
      23           20          120          100          180           80           60          180           60          120           60
      24            0           60           40          140           60           60           80           80          140          100
      25           60          100           40          140           60           20           60           80           20          140
      26           20           40           60          120           60           20          120           60           60          120
      27           40          100           60          160          100          100          100           60          100          160
      28           60          120           40          180          120           60          200           80            0          100
      29           60           60           20           20          180           80           80           40           20          140
      30           20           40           40           20           60          100           80            0           80           80
      31          140           60            0           40          280           60          160            0           40           80
      32           80          100           20            0          220          120           80            0           80           20
      33           40           40           40           80          160          120           40           20           20          120
      34          100           20           40           40          100          200           40           60           40           40
      35           80           20           40           40           80          180           20           40           20           20
      36           40           40            0           60           80          180           40          120          120           40
      37           60           40           20           20           40          160           40          160           40           40
      38           60           60           20           20           60          160           20          120           40           40
      39           20           80           40           60            0          100           20          200           40           40
      40           60           60           40           20          100           80           20          160           20           40
      41           80           40           40            0           60           20           20          140           20           60
      42           60           40           20           20          120           60            0          140           20          100
      43           80            0          100           60          100           80           40          100           20           60
      44          100           40           80            0          100           60           60          160           60           20
      45           60            0          100           40           60           40           40          100           40           60
      46          100           20          180           60           80           20            0          100           20          100
      47          120           40          160          120           20           40           80          120           80          140
      48           20           20          120           40           20           20           60           60           80          100
      49           80           80           80           80            0           80           60           60          220           80
      50           60          120          100           60           40           60           20           40          120           40
      51           80           80          160           60           20           80           20           40          160           20
      52           80           60          100          120           40           40           80           60          240           40
      53           80          180          140          100           80           60           60           60          280           20
      54           60           40           80          140           80           20           40           80          200           40
      55           80          120          100          140           80           20           80           60          140           40
      56           60           80          100           80           20            0            0           40           20          120
      57           80           40           60          160           80           20           20           60           40           40
      58            0           40           40           60           80           40           40           40           40           80
      59           60            0           40          120           20           20           20           40           40           80
      60           20           40           20          140           80           40           40            0           60           80
      61           60           40           40          100          100           40           60           60           20          100
      62           20           40           60           40           80           20           40            0           40          100
      63           40           40           40           20          100           40           40            0           20           60
      64           40           60           60           40           60            0           60           20            0          100
      65           20           20           60           60          100          100           80            0          100           80
      66           60           20           40            0           60           60          140           20            0           40
      67           20           40           20           20          120           60           40           20           60          120
      68           40           20           20           20           80          120           20           40           20           20
      69           40           40           20           40           60          100           80           20           20           20
      70           60           40           20            0           40           80           80           40          100           60
      71           60           40           20            0           40           60           60           20           20           40
