          10            0          0.5           10            0            0         -nan         -nan
          10            0          0.5           20         33.5      1022.49      1.90904       61.044
          10            0          0.5           30         52.2      915.223      1.15911       35.066
          10            0          0.5           40         55.7      700.278     0.950189      25.1446
          10            0          0.5           50        57.64      572.068     0.829908      19.8497
          10            0          0.5           60         59.4       496.61     0.750328      16.7209
          10            0          0.5           70      57.8286      431.564     0.718473      14.9256
          10            0          0.5           80           58      388.975     0.680084      13.4129
          10            0          0.5           90      60.1333      358.684     0.629899      11.9296
          10            0          0.5          100        59.34      334.641     0.616555      11.2788
          10            0          0.5          110      59.2727      313.322      0.59727      10.5722
          10            0          0.5          120      59.0833      292.865     0.579294      9.91362
          10            0          0.5          130      62.3231      311.428     0.566317      9.99398
          10            0          0.5          140      63.5571      298.344     0.543531      9.38821
          10            0          0.5          150      63.9733      282.866     0.525801      8.84326
          10            0          0.5          160      63.1625      271.618     0.521856      8.60062
          10            0          0.5          170      64.0588      262.699     0.506035      8.20181
          10            0          0.5          180      65.0444      253.794     0.489847      7.80371
          10            0          0.5          190      65.1684      241.559     0.476984      7.41337
          10            0          0.5          200        65.66      233.441     0.465391       7.1106
          10            0          0.5          210      65.5143      228.879     0.461846      6.98715
          10            0          0.5          220      65.6364      221.012     0.452995      6.73445
          10            0          0.5          230      65.7478      212.719     0.443661      6.47075
          10            0          0.5          240         66.4      210.118      0.43661      6.32887
          10            0          0.5          250         65.2      213.416     0.448122       6.5465
          10            0          0.5          260      64.3846      217.701      0.45833      6.76253
          10            0          0.5          270      64.8519      213.045     0.450135      6.57019
          10            0          0.5          280      65.7929      214.814     0.445536      6.53002
          10            0          0.5          290      65.2828       210.03     0.443989      6.43447
          10            0          0.5          300      65.5933      205.249     0.436828      6.25822
