          10            1          0.5           10            0            0         -nan         -nan
          10            1          0.5           20          0.2         0.09            3          0.9
          10            1          0.5           30     0.133333    0.0622222      3.74166     0.933333
          10            1          0.5           40         0.25     0.109375      2.64575        0.875
          10            1          0.5           50          0.2         0.09            3          0.9
          10            1          0.5           60          0.2         0.09            3          0.9
          10            1          0.5           70          0.2         0.09            3          0.9
          10            1          0.5           80        0.175    0.0798437      3.22933       0.9125
          10            1          0.5           90     0.222222    0.0987654      2.82843     0.888889
          10            1          0.5          100          0.2         0.09            3          0.9
          10            1          0.5          110          0.2         0.09            3          0.9
          10            1          0.5          120          0.2         0.09            3          0.9
          10            1          0.5          130          0.2         0.09            3          0.9
          10            1          0.5          140          0.2         0.09            3          0.9
          10            1          0.5          150          0.2         0.09            3          0.9
          10            1          0.5          160          0.2         0.09            3          0.9
          10            1          0.5          170     0.211765    0.0946713      2.90593     0.894118
          10            1          0.5          180          0.2         0.09            3          0.9
          10            1          0.5          190          0.2         0.09            3          0.9
          10            1          0.5          200          0.2         0.09            3          0.9
          10            1          0.5          210     0.247619     0.118005      2.77457     0.953114
          10            1          0.5          220     0.236364     0.113306      2.84823     0.958741
          10            1          0.5          230     0.234783     0.112306      2.85474     0.956683
          10            1          0.5          240     0.233333     0.111389      2.86071     0.954762
          10            1          0.5          250        0.224     0.107456      2.92683     0.959429
          10            1          0.5          260     0.230769     0.109763      2.87131     0.951282
          10            1          0.5          270     0.259259     0.135048      2.83491       1.0418
          10            1          0.5          280     0.264286      0.13611      2.79191      1.03002
          10            1          0.5          290     0.268966     0.137087      2.75316      1.01936
          10            1          0.5          300     0.266667     0.135556      2.76134      1.01667
