           1            0          0.5           10            0            0         -nan         -nan
           1            0          0.5           20            2          1.2      1.09545          1.2
           1            0          0.5           30          1.8         0.89      1.04822     0.988889
           1            0          0.5           40          2.2         0.89     0.857635     0.809091
           1            0          0.5           50          1.8         0.69     0.922958     0.766667
           1            0          0.5           60            1         0.25            1          0.5
           1            0          0.5           70          2.2         0.49     0.636364     0.445455
           1            0          0.5           80          1.8         0.29     0.598352     0.322222
           1            0          0.5           90          2.2         1.29      1.03253      1.17273
           1            0          0.5          100            2            1            1            1
           1            0          0.5          110          1.6         0.56     0.935414          0.7
           1            0          0.5          120            1         0.45      1.34164          0.9
           1            0          0.5          130          2.4         0.96     0.816497          0.8
           1            0          0.5          140          2.6         0.61     0.600788     0.469231
           1            0          0.5          150            2          0.6     0.774597          0.6
           1            0          0.5          160          1.4         0.41     0.914732     0.585714
           1            0          0.5          170          1.6         0.56     0.935414          0.7
           1            0          0.5          180          2.4         1.56      1.04083          1.3
           1            0          0.5          190          0.8         0.44      1.65831          1.1
           1            0          0.5          200            1         0.65      1.61245          1.3
           1            0          0.5          210          1.8         0.89      1.04822     0.988889
           1            0          0.5          220          1.6         1.16      1.34629         1.45
           1            0          0.5          230            1         0.45      1.34164          0.9
           1            0          0.5          240          1.4         0.41     0.914732     0.585714
           1            0          0.5          250          1.6         0.56     0.935414          0.7
           1            0          0.5          260          2.8         1.44     0.857143      1.02857
           1            0          0.5          270          0.6         0.21      1.52753          0.7
           1            0          0.5          280          1.8         0.69     0.922958     0.766667
           1            0          0.5          290          1.8         0.49     0.777778     0.544444
           1            0          0.5          300          1.4         0.41     0.914732     0.585714
