       1            0            0            0            0            0            0            0            0            0            0
       2            0            0            0            0            0            0            0            0            0            0
       3            0            0            0            0            0            0            0            0            0            0
       4            0            0            0            0            0            0            0            0            0            0
       5            0            0            0            0            0            0            0            0            0            0
       6            0            0            0            0            0            0            0            0            0            0
       7            0            0            0            0            0            0            0            0            0            0
       8            0            0            0            0            0            0            0            0            0            0
       9            0            0            0            0            0            0            0            0            0            0
      10            0            0            0            0            0            0            0            0            0            0
      11            0            0            0            0            0            0            0            0            0            0
      12            0            0            0            0            0            0            0            0            0            0
      13            0            0            0            0            0            0            0            0            0            0
      14            0            0           20           20            0            0            0            0            0            0
      15            0            0            0            0            0            0            0           20           20            0
      16            0            0            0            0            0           20            0            0            0            0
      17            0           20            0            0            0            0            0            0            0            0
      18           20           20            0            0            0            0            0            0            0            0
      19           40          140          100           60            0           20            0            0            0           20
      20           20          160          220          180           40            0            0            0            0            0
      21           20            0           80          180          220           20            0           20            0            0
      22           60           60           40          120          260           60            0            0            0            0
      23           60           40           40           60          120          280            0          160            0            0
      24           40            0           20           40           80          120            0           80            0            0
      25           20           20           40           20           40           80            0          100            0            0
      26           20            0           40            0           40           40            0          120            0           20
      27           20           20           40           20           20            0            0           80            0            0
      28           20            0           20            0            0            0            0           20            0            0
      29            0           20           60           20            0            0            0          100            0            0
      30           20           20           20           20            0           20            0           60            0            0
      31            0            0           80            0            0           20            0          120            0           20
      32            0           20           20           40            0           20            0           60           20            0
      33           20            0           20           20            0           40           20           40            0            0
      34            0           20           60          140           20           20            0           40            0            0
      35           40          100           40          120            0           20            0            0            0            0
      36           60          100           60          120            0           20            0            0            0            0
      37           20           60          100          120            0           40            0           20            0            0
      38           40           20           40           60           40           20            0           20            0            0
      39            0           20           20           20            0           40            0            0           20            0
      40           40           20            0           80           20            0            0            0            0            0
      41            0           80           20            0           20           60            0            0            0            0
      42           40           60           80           40           20           40            0           20            0            0
      43           60           80           20           60            0           20            0            0            0            0
      44           40          100           40           60           20           20           20            0            0            0
      45           40           80            0           60            0            0            0            0            0            0
      46           20           40           20           40            0           80            0            0            0            0
      47           20           60            0           20            0           40            0            0            0            0
      48           20          140           20           40            0           60            0            0            0            0
      49           40          100           40           40            0          100            0            0           20            0
      50           20          200          140           60            0          100            0           40            0            0
      51           20          100           80           20           20          240            0           40            0            0
      52            0          100          100           80           20          120            0          120            0            0
      53            0           40          140           80           40          100            0          120            0            0
      54            0           40           60          100           60          120            0          100            0            0
      55            0           20           40           60          140           20            0           40            0            0
      56           20           20            0           20          120           20           20           40            0            0
      57            0           40           40            0          120           20            0           20            0            0
      58           40            0           40           60           40           20            0          120            0            0
      59           20            0           60            0          120           20            0           40            0            0
      60           40            0           80            0           60            0            0          100            0            0
      61           20           20           20           60          120           20           20           60            0            0
      62           60            0           40            0           60            0            0           80            0            0
      63           20           20            0           20           80            0            0           20            0            0
      64           20            0           20           40           40            0           20           20            0            0
      65           40            0           40            0           40            0            0           80            0            0
      66            0           20           60           80            0            0            0           60            0            0
      67           20           20          100           40           60           20            0           60            0            0
      68           40           20            0           40           40           20            0           80            0            0
      69           40           60          100          100           80           40            0           60            0           20
      70           60           20          120          140           60           40            0          100            0            0
      71           40          140           60          140           60           20            0            0            0           20
