    13.2188579290949    0    141    141    147
    16.3098593303602    0    436    436    436
    32.2997856081273    0    467    467    467
     37.043017033826    0      2     11      2
    38.7278530464196    0     14     15     14
    52.4133926385475    0     12     14     12
    69.9384210625749    0    361    361    356
    80.5364240581987    0    365    365    357
    84.4518153405751    0     17      5     17
    89.9737068508813    0    367    367    384
    102.546134226433    0    201    210    201
    110.961099094823    0    129    129    139
    123.906827341348    0     23      0     23
    132.893247254905    0     76     76     74
     150.28450930464    0    215    219    215
    152.123734235926    0    239    239    239
    161.507717114877    0     70     61     71
    163.137144050446    0    103    108    127
    180.343682214944    0    381    381    391
    187.721429485541    0    342    342    342
    202.719699095617    0    358    358    371
    203.615961182699    0     67     51     51
    210.271712433335    0    389    389    372
    224.318988647939    0    124    123    100
    229.377971344546    0    475    475    475
     247.40632385161    0    206    200    206
    249.890471077474    0    354    354    370
    264.553624268168    0    117    112    133
    275.336779487322    0    109    116    128
    281.200539009325    0    245    245    245
