          10            2          0.5           10            0            0         -nan         -nan
          10            2          0.5           20          0.4         0.16            2          0.8
          10            2          0.5           30          3.2         2.04     0.892679        1.275
          10            2          0.5           40          2.2         1.29      1.03253      1.17273
          10            2          0.5           50            0            0         -nan         -nan
          10            2          0.5           60            0            0         -nan         -nan
          10            2          0.5           70            0            0         -nan         -nan
          10            2          0.5           80          0.4         0.16            2          0.8
          10            2          0.5           90          0.2         0.09            3          0.9
          10            2          0.5          100          0.2         0.09            3          0.9
          10            2          0.5          110          0.2         0.09            3          0.9
          10            2          0.5          120          0.2         0.09            3          0.9
          10            2          0.5          130            0            0         -nan         -nan
          10            2          0.5          140          0.2         0.09            3          0.9
          10            2          0.5          150            0            0         -nan         -nan
          10            2          0.5          160          0.2         0.09            3          0.9
          10            2          0.5          170          0.2         0.09            3          0.9
          10            2          0.5          180          0.2         0.09            3          0.9
          10            2          0.5          190          0.8         0.24      1.22474          0.6
          10            2          0.5          200          0.4         0.16            2          0.8
          10            2          0.5          210            0            0         -nan         -nan
          10            2          0.5          220          0.6         0.21      1.52753          0.7
          10            2          0.5          230            0            0         -nan         -nan
          10            2          0.5          240            0            0         -nan         -nan
          10            2          0.5          250          1.2         0.64      1.33333      1.06667
          10            2          0.5          260          0.2         0.09            3          0.9
          10            2          0.5          270            0            0         -nan         -nan
          10            2          0.5          280          0.2         0.09            3          0.9
          10            2          0.5          290            0            0         -nan         -nan
          10            2          0.5          300            0            0         -nan         -nan
