       1            0            0            0            0            0            0            0            0            0            0
       2            0            0            0            0            0            0            0            0            0            0
       3            0            0            0            0            0            0            0            0            0            0
       4            0            0            0            0            0            0            0            0            0            0
       5            0            0            0            0            0            0            0            0            0            0
       6            0            0            0            0            0            0            0            0            0            0
       7            0            0            0            0            0            0            0            0            0            0
       8            0            0            0            0            0            0            0            0            0            0
       9            0            0            0            0            0            0            0            0            0            0
      10            0            0            0            0            0            0            0            0            0            0
      11            0            0            0            0            0            0            0            0            0            0
      12            0            0            0            0            0            0            0            0            0            0
      13            0            0            0            0            0            0            0            0            0            0
      14            0            0           20           20           20            0            0            0            0            0
      15            0            0            0            0            0            0            0            0            0            0
      16            0           20            0            0            0            0            0            0           20            0
      17            0            0            0            0            0            0            0           20            0            0
      18            0            0            0            0           20            0            0            0            0            0
      19            0            0            0            0            0           20            0            0            0           40
      20            0            0            0            0           40            0            0           60            0            0
      21            0            0            0            0          100            0            0          100            0           20
      22           40            0          120            0           80            0          100          260            0            0
      23          140            0          420           20            0           20          220          120            0            0
      24          400           20          440          260            0            0          160           20            0           20
      25          380          140          100          480            0           40           40           20           60           80
      26          220          220           20          640           20           60            0            0            0          120
      27           40          440           40          740          120           20           40            0           40          140
      28           40          280            0          660          160           40           80            0          140          260
      29           20          200           20          440          360           60          120            0           80          260
      30           80           60           20          180          360          120           20            0            0          260
      31            0           80            0            0          300          220           40            0           20          140
      32           60            0            0            0          260          180           20            0            0          120
      33           40            0            0            0          160           80           40            0            0           60
      34           40           20            0            0           80          300            0            0            0          200
      35           80            0           40            0           80          300            0           20            0          100
      36          160            0            0            0          140          420           40            0            0          200
      37           80            0            0            0          220          340           40          120            0          240
      38          120           40           20            0           80          300           40          160            0          240
      39           80            0            0            0          100          280           80          160            0          160
      40           60           20            0            0          140          180           80          200            0          100
      41           80           20            0            0           20           40           60          320           80           40
      42          100            0            0            0           80           40          100          300            0            0
      43          100           40            0            0           40            0          120          260           20           20
      44           20           60           20            0            0           20           60          180           80            0
      45           80           20            0            0           80            0           60          120           20            0
      46           40            0            0            0           20           20          160          180           80            0
      47           80           80           40            0           20            0          160          200           80            0
      48          180           40            0            0            0            0          200           80           80            0
      49          100           40           20            0            0            0          140          100          160            0
      50           60           40            0            0            0            0          100           80          200            0
      51           40           40           40            0           20            0           60          100          200            0
      52            0           20           40            0           20            0           40           40          360            0
      53           20           40           20            0            0            0           40           80          220            0
      54           20           40          120            0            0            0            0           40          140           20
      55           20           20          120            0            0            0           60           20          140            0
      56            0           20          160           20            0            0            0           20          160            0
      57            0            0          140           60            0            0           20           40           40            0
      58            0            0          220            0            0            0            0            0          100           20
      59            0           20          340          180            0            0            0           40           40           20
      60            0            0          280          140            0            0            0            0           20            0
      61            0           20          280          400            0            0           20            0           60            0
      62            0           20          160          580            0            0            0            0           20           40
      63            0           60           60          900           40            0            0            0           80            0
      64            0          140           40          960          300            0           40            0           60          100
      65           20          200           40          660          500           20           20            0           40          160
      66           60           80           20          420          520           60           60            0           20          220
      67           80          100           40          140          420            0           40           20            0          180
      68           60           20           40            0          240           20            0            0            0          140
      69           20            0           40            0          240           20           20            0           20          160
      70          160            0           20            0           80            0            0            0            0           60
      71           20           20           40            0          160           20           20            0            0          240
