         5.5            0          0.5          100            0            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      19.8117            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      29.9517            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      39.9593            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      49.9578            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      59.9952            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      69.9683            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      79.8717            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      89.9772            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      99.9933            0            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100       109.97          440            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      119.958          657            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      129.922          899            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      139.958         1189            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      149.989         1730            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      159.944         1976            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      169.959         2166            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      179.999         2442            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      189.996         3023            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      199.978         3252            0            0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0      0            0
         5.5            0          0.5          100      209.991         3453            0     0.274427   0.00357722     40     0.274427     40     0.180763     40     0.186117     40     0.208485     40    0.0669089     45     0.136386     40     0.234092     20     0.125028     40     0.252386     20     0.167082
         5.5            0          0.5          100      219.995         3779            8     0.256971   0.00636125     40     0.256145     40     0.179538     40     0.186759     40     0.191788     40    0.0736325     45     0.140083     40     0.216434     20     0.120027     40     0.256971     20     0.164473
         5.5            0          0.5          100      229.998         4198            8     0.263702   0.00896369     40     0.258935     40     0.192941     40     0.194803     40     0.194499     40    0.0611865     45     0.130439     40     0.225009     20     0.113856     40     0.263702     20     0.163226
         5.5            0          0.5          100      239.981         4540            0     0.262485    0.0111928     40     0.262485     40     0.183251     40     0.195962     40     0.197971     40    0.0607894     45     0.126567     40       0.2261     20     0.110136     40     0.250615     20     0.161571
         5.5            0          0.5          100      249.994         4720            0     0.260454    0.0130378     40     0.260454     40     0.177858     40     0.190883     40     0.204243     40    0.0619128     45     0.125603     40     0.224053     20     0.105263     40     0.248137     20     0.153991
         5.5            0          0.5          100      259.985         4925            0     0.254709    0.0144409     40     0.254709     40     0.171275     40     0.186625     40       0.2002     40    0.0661602     45     0.126587     40     0.214844     20     0.103307     40      0.24679     20      0.14917
         5.5            0          0.5          100      269.991         5375            0     0.256307    0.0155458     40     0.256307     40     0.184788     40      0.17571     40     0.196104     40    0.0609228     45     0.119846     40     0.218897     20     0.098552     40     0.247244     20     0.150334
         5.5            0          0.5          100      279.929         5775            0     0.259459    0.0163706     40     0.259459     40      0.17956     40     0.175918     40     0.198143     40    0.0600638     45     0.114093     40     0.224067     40    0.0988209     40     0.239472     20     0.144472
         5.5            0          0.5          100      289.944         5930            0     0.259174    0.0168548     40     0.259174     40     0.175742     40     0.173826     40     0.200335     40    0.0623752     45     0.114086     40     0.222509     40     0.096835     40      0.23922     20     0.140117
         5.5            0          0.5          100      299.998         6229            0     0.250542    0.0168955     40     0.250542     40     0.171501     40     0.173167     40      0.19289     40    0.0662364     45     0.114565     40     0.212094     20    0.0926366     40     0.241518     20     0.138167
