    13.2188579290949    0    141    141    119    145    141    141    141    117    141    141    145
    16.3098593303602    0    436    436    436    419    436    440    436    444    436    419    436
    20.0098640905214    0    173    156    184    158    160    186    173    168    172    157    187
    21.7228383157234    0    419    419    419    422    419    434    419    435    419    424    419
    26.7589816624949    0    167    167    156    162    182    172    167    181    171    163    154
    27.9690561201755    0    160    166    152    161    162    179    160    160    166    165    158
    29.0431777799484    0    169    161    183    164    183    183    169    155    181    168    185
    29.5531467073695    0    188    188    194    165    156    194    188    171    191    167    172
    51.8048664573996    0    212    207    212    214    212    212    219    212    219    212    231
    57.5765112544212    0     12     11     12     11     12     29     28     12     31     32     12
    69.5117667631463    0     10     19     10     23     10     15     20     10     16     30     10
     73.440527289414    0     61     54     80     61     78     82     55     61     61     61     61
    75.1299005774118    0     85     85     92     85     62     51     57     85     85     85     85
    88.4686648184864    0    367    367    385    367    356    367    367    367    367    367    367
    91.2122174340702    0     67     60     83     67     69     84     85     67     67     67     67
    105.587329993912    0    163    174    181    160    151    156    163    172    177    182    181
    110.631863447488    0    129    129    139    105    129    129    129    124    129    129    137
    124.691088875455    0    489    489    489    489    467    496    489    457    466    489    489
     128.26410096579    0    460    460    460    460    468    480    460    459    468    460    460
    130.382377519666    0    328    328    328    328    313    328    339    311    305    337    328
      134.5593803482    0     76     76     55     76     85     90     92     76     76     76     76
     153.38236088483    0    239    239    239    244    239    239    244    239    245    239    245
    160.460520777111    0     70     69     60     70     67     86     87     70     70     70     70
    162.632270868686    0    103    114    127    112    103    103    103    108    103    103    125
    175.057914113033    0    166    154    162    182    153    182    166    153    179    184    183
    181.766836744328    0    381    381    392    381    388    381    381    381    381    381    362
     197.58767190796    0     67     60     83     67     69     84     85     67     67     67     67
     209.92204015952    0     65     53     54     65     70     64     83     65     65     65     65
    216.580478031371    0    114    109    104    132    114    114    114    121    114    114    102
     222.26146613589    0    124    107    117    137    124    124    124    115    124    124    120
    238.341501635919    0    183    183    191    154    171    155    183    163    174    193    162
    248.629307052835    0    175    175    186    187    187    187    175    162    158    185    188
    250.763914001106    0    354    354    378    354    369    354    354    354    354    354    378
    269.756602188028    0    117    117    133    134    117    117    117    133    117    117    107
    278.609170851398    0    245    245    245    249    245    245    223    245    210    245    247
    286.498114542358    0     45     45     45      5     45     47      8     45     47     46     45
