           1            0          0.5           10            0            0         -nan         -nan
           1            0          0.5           20          1.1       1.0475      1.86086      1.90455
           1            0          0.5           30      1.13333      1.04556      1.80445       1.8451
           1            0          0.5           40         1.45      1.09937      1.44622      1.51638
           1            0          0.5           50          1.4         1.01       1.4357      1.44286
           1            0          0.5           60      1.43333      1.00306      1.39748      1.39961
           1            0          0.5           70      1.48571     0.933878      1.30089      1.25714
           1            0          0.5           80          1.5       0.9125      1.27366      1.21667
           1            0          0.5           90      1.55556     0.883951      1.20881      1.13651
           1            0          0.5          100         1.64       0.9076      1.16181      1.10683
           1            0          0.5          110          1.6     0.869091      1.16531      1.08636
           1            0          0.5          120         1.55     0.824375      1.17155      1.06371
           1            0          0.5          130          1.6     0.867692      1.16438      1.08462
           1            0          0.5          140      1.67143     0.880153      1.12259      1.05317
           1            0          0.5          150      1.65333     0.889956      1.14118      1.07656
           1            0          0.5          160        1.625     0.864844      1.14458      1.06442
           1            0          0.5          170      1.61176     0.850554       1.1444      1.05543
           1            0          0.5          180      1.66667     0.883333      1.12783         1.06
           1            0          0.5          190      1.62105     0.869363      1.15036      1.07259
           1            0          0.5          200         1.59     0.852975      1.16172      1.07292
           1            0          0.5          210          1.6     0.855238      1.15599      1.06905
           1            0          0.5          220      1.59091     0.844525      1.15529      1.06169
           1            0          0.5          230       1.5913     0.832155      1.14651      1.04588
           1            0          0.5          240          1.6     0.818333      1.13077      1.02292
           1            0          0.5          250        1.576     0.799056      1.13439      1.01403
           1            0          0.5          260      1.63846     0.901938      1.15926      1.10096
           1            0          0.5          270      1.62222     0.886543      1.16083        1.093
           1            0          0.5          280      1.62857      0.86551      1.14251      1.06291
           1            0          0.5          290      1.64828     0.855279      1.12216      1.03779
           1            0          0.5          300      1.62667     0.851822      1.13476      1.04732
