          10            0          0.5           10            0            0         -nan         -nan
          10            0          0.5           20         36.3      1593.93      2.19967      87.8197
          10            0          0.5           30      72.4667      1805.25      1.17263      49.8228
          10            0          0.5           40        79.15      1404.94     0.947128      35.5008
          10            0          0.5           50        91.68      1397.45       0.8155      30.4855
          10            0          0.5           60      83.6333      1263.58     0.850066      30.2172
          10            0          0.5           70           82      1110.89     0.812926      27.0948
          10            0          0.5           80       84.925      998.399     0.744126      23.5125
          10            0          0.5           90      89.2222      979.993     0.701727      21.9675
          10            0          0.5          100        86.28       905.62     0.697578      20.9926
          10            0          0.5          110      87.1818      851.714     0.669501      19.5388
          10            0          0.5          120      85.6833       801.25      0.66072      18.7026
          10            0          0.5          130      91.2308      880.083     0.650355      19.2936
          10            0          0.5          140      90.0571      828.142     0.639093      18.3915
          10            0          0.5          150      90.8933      785.794     0.616811      17.2905
          10            0          0.5          160      90.8875      754.284     0.604357      16.5982
          10            0          0.5          170      95.9882      882.347     0.618916      18.3845
          10            0          0.5          180      94.0889      850.287     0.619833      18.0741
          10            0          0.5          190      94.2632      830.283     0.611366      17.6163
          10            0          0.5          200        93.69      793.871     0.601467      16.9468
          10            0          0.5          210      97.2476      875.654     0.608579      18.0087
          10            0          0.5          220      96.0636      844.849     0.605146      17.5894
          10            0          0.5          230      95.3391      825.856     0.602852      17.3246
          10            0          0.5          240         95.5      799.162     0.592031      16.7364
          10            0          0.5          250        99.04      881.922       0.5997      17.8094
          10            0          0.5          260      98.0769      855.499     0.596448      17.4455
          10            0          0.5          270      97.9111      841.835     0.592668      17.1959
          10            0          0.5          280      97.5214      821.261      0.58772      16.8427
          10            0          0.5          290          100      877.683     0.592514      17.5537
          10            0          0.5          300      99.3067       853.86     0.588498      17.1964
