         5.5            0          0.5           10            0            0         -nan         -nan
         5.5            0          0.5           20            3         2.65      1.08525      1.76667
         5.5            0          0.5           30        116.6       487.01      0.37853      8.35352
         5.5            0          0.5           40         77.2        94.84     0.252295      2.45699
         5.5            0          0.5           50         54.8        20.24     0.164193     0.738686
         5.5            0          0.5           60           43        22.45     0.220379      1.04419
         5.5            0          0.5           70         98.8       519.84     0.461538      10.5231
         5.5            0          0.5           80           41        14.25     0.184142     0.695122
         5.5            0          0.5           90         56.2         8.49     0.103693     0.302135
         5.5            0          0.5          100         50.2        21.69     0.185548     0.864143
         5.5            0          0.5          110           88          330     0.412861          7.5
         5.5            0          0.5          120         43.4        28.21     0.244761          1.3
         5.5            0          0.5          130         48.4        88.76     0.389308      3.66777
         5.5            0          0.5          140           58         59.4     0.265763      2.04828
         5.5            0          0.5          150        108.2       234.09      0.28281      4.32699
         5.5            0          0.5          160         49.2         8.64     0.119487      0.35122
         5.5            0          0.5          170           38         35.2     0.312261      1.85263
         5.5            0          0.5          180         55.2        10.24     0.115942     0.371014
         5.5            0          0.5          190        116.2       253.69     0.274142      4.36644
         5.5            0          0.5          200         45.8        62.69     0.345751      2.73755
         5.5            0          0.5          210         40.2        69.69     0.415326      3.46716
         5.5            0          0.5          220         65.2        56.64     0.230858      1.73742
         5.5            0          0.5          230         83.8       336.49     0.437796      8.03079
         5.5            0          0.5          240         68.4       399.96     0.584766      11.6947
         5.5            0          0.5          250           36         19.4     0.244697      1.07778
         5.5            0          0.5          260           41         9.05     0.146747     0.441463
         5.5            0          0.5          270           90        242.2     0.345839      5.38222
         5.5            0          0.5          280           80          558     0.590551        13.95
         5.5            0          0.5          290           31         9.05     0.194085     0.583871
         5.5            0          0.5          300         59.8        64.69     0.268997      2.16355
